global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
1610.796435981401	-3.85882310964098	14.890515791499285	2594665.1581703834	2078.243035162063	16.933344959077203	286.7381715031053	4319094.113199623	1662.5136414044443	-4.878751640143491	2763951.6078558653	23.80221756620281	1762.6053420993403	1462.4750450087852	1.149603	16.165533	0.1042465957791273	0.0826131246115124	-0.0577191648	0.0572795056	0.0271676722	-0.0017800425	-0.0133712968	0.057509872	0.0373965821	-0.1007672745	-0.0541273709	0.1135646734	0.0565995897	0.0386507207	0.0046900181	-0.1195892594	-0.0103474478	0.1645662805	0.0180248738	0.0644593206	-0.0482106108	-0.0411774527	-0.016103824	-0.0779740148	0.0422303053	0.0600347491	-0.1738622752	-0.0232681835	-0.0426074393	0.0149039491	0.0365094354	0.048773128	0.1436440602	-0.1973861815	0.0272718811	-0.0795705238	-0.0188090504	0.0056794491	-0.1058393321	-0.0506142194	-0.0624830969	0.1333127581	0.0167921168	-0.061594067	0.0336323353	-0.0123812434	-0.0214912633	-0.0542849424	0.0205172526	-0.0111899241	0.0311013165	0.0418975799	0.056261418	0.0953248907	0.0530278578	0.060110009	0.0694587734	0.0617591532	-0.1488580053	0.0183380015	0.0473036409	0.0171810894	-0.0677648205	-0.0744865146	0.0567228524	-0.0357030025	0.0341984447	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.012089571952444	0.0085562384059017	0.0001461577499933	7.320921565862726e-05	0.00553449181848	-0.0823764139775847	3.0630599688822055e-05	0.0067858735798064	-0.0376897129641378	-0.0082637977306489	6.82903529330795e-05	0.001420514463319	0.000240999645974	9.39999081714e-05	8.835982736231632e-09	5.8080829359593336e-08	2.700313304226931e-05	7.001222547042829e-06	7.291691940984966e-10	4.901711715322088e-11	2.5996747128222096e-05	-1.7825813956236247e-09	3.17759643202347e-18	6.758308612487238e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1618.190624852196	7.394188870795006	54.67402905698872	2618540.8983595404	2072.656734938849	-5.586300223214039	31.20675018388122	4295905.940887369	1668.6809279525592	6.1672865481148165	2784496.039312614	38.03542336655797	1764.7527210784424	1446.233403652725	1.203573	16.924463	0.043257100076075	0.0286375874624713	-0.0751878971	-0.1277465178	0.0083059824	0.060231487	0.12258643	0.0128272323	-0.0706091118	0.043358559	-0.0577105315	0.1229221084	-0.1153677948	0.1014971855	0.012252895	0.0238579155	-0.0372387056	-0.0847710649	0.1434839702	0.0291009182	0.0602415404	-0.0173691107	0.0449385749	-0.0671677351	0.023523593	-0.0161928016	-0.1197546446	-0.0851900044	0.1129706621	0.0662975539	0.0325627875	-0.0394666102	-0.1020034464	-0.0099395906	-0.0181775875	0.0452338139	0.0863268165	0.0426069092	-0.0125637363	-0.0807373399	0.1137325295	0.035982962	-0.1051185469	-0.1010867045	0.015579493	-0.1016996677	-0.0220066315	-0.0403912113	0.0721863908	0.0437733794	-0.1030190421	-0.0290441438	-0.0568903817	-0.0113044337	-0.0483425612	-0.0454205118	-0.1332433982	0.0745234601	-0.0744873613	0.0019035964	0.1829981445	-0.1015073008	0.0117108095	-0.0617849985	0.0701113458	0.0483876751	-0.0536808503	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0082903409505661	0.0037992310018779	6.872975307663322e-05	1.4434156205630158e-05	0.0111051906432351	0.0055706988247551	0.0001233252592225	3.103268539612785e-05	-0.0397259782947259	-0.0020362653305881	4.146376496555068e-06	0.001578153351473	-0.0002790018675159	-0.0005200015134899	2.7040157403178664e-07	7.784204207735982e-08	0.0001439963771046	0.0001169932440623	2.0734956619250173e-08	1.3687419156228077e-08	2.6020087953070498e-05	2.3340824848401882e-08	5.447941046037747e-16	6.770449770855245e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1609.9016800411532	-8.288944811042711	68.70660608051189	2591783.419399328	2091.0538475399926	18.397112601143817	338.45375205916463	4372506.193311807	1663.7193481257225	-4.961579826836669	2767962.0693278788	24.61727437807259	1764.9499798464733	1464.4587520111888	1.392709	19.584061	0.0473491366760273	0.0251399260806926	-0.0502777515	0.139209569	-0.010768524	0.0622465777	-0.1135034702	0.091136954	0.1005793504	0.0585993093	4.7573e-06	0.1485990574	0.0315200028	-0.1175013785	0.0199563109	0.111137925	-0.0249143499	0.100680859	0.013732971	-0.0516395556	0.1246761803	-0.0550692141	0.0146811591	-0.1439111112	0.1606030148	-0.0587136104	0.0245683985	-0.0386252536	-0.0402989246	-0.0696864476	-0.1046474453	-0.0240980627	0.1791467503	0.0659468131	-0.0908333453	0.0138073964	0.0621145666	-0.0698846539	-0.0620137146	-0.0312800122	0.0958305901	0.0748218535	-0.0664777125	-0.0210918992	0.023783924	0.0719195407	-0.0035600729	0.0734616067	-0.0513849927	-0.0629772126	-0.0508567796	-0.0547866573	0.1396852426	0.1022840322	-0.0754446329	-0.0366860221	0.0297535925	0.0071620985	-0.0131727771	0.0215242414	0.0008048838	-0.0304059481	-0.0978625624	0.0048301703	0.0480490108	-0.0488086424	-0.1731375564	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0179899551674225	-0.0096996142168564	0.0003236384869258	9.408251595584284e-05	0.0055503038352071	-0.005554886808028	3.080587266311464e-05	3.08567674500035e-05	-0.0233325085081617	0.0163934697865642	0.0002687458516429	0.0005444059532834	-0.0004309992377311	-0.0001519973702151	2.310320055233656e-08	1.857603429247893e-07	-1.800560272835483e-05	-0.0001620019798329	3.242017296113389e-10	2.6244641469797106e-08	2.5996120709651205e-05	-2.396724341929314e-08	5.744287571196504e-16	6.757982919507563e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1609.2034054706312	-0.6982745705220168	0.487587375837707	2589535.6001782767	2065.6649543398903	-25.388893200102306	644.5958979262009	4266971.703588021	1666.0636047457326	2.344256620010128	2775767.9350583446	5.495539100461311	1762.9219534892595	1436.833417695144	1.15495	16.240726	0.0826069248049525	0.048125695535421	0.0524999014	0.029736711	0.0612225541	-0.0212205409	0.0121009913	-0.069505121	0.0468429479	-0.0445700985	-0.0726811023	-0.0040194864	-0.0400067079	0.0817189243	0.0139788476	0.161765593	-0.0452033166	0.008225474	0.0106509651	-0.0601685248	-0.0717709749	-0.0836506189	0.0242289087	0.02961101	0.0303747177	-0.0421211179	-0.0755823447	0.0603915912	0.0238210483	0.0513326365	-0.0270729611	0.0212557366	-0.0676457983	0.0964633635	-0.1110975588	-0.0383623408	-0.0224035229	0.0925164849	0.1191635969	-0.0378075929	-0.0365833506	-0.0125152406	0.1106287018	-0.0194215083	0.0034285292	0.0277513018	0.0263454555	-0.0579475657	0.041701626	-0.1250982648	0.0022112794	-0.0109706566	-0.0413749433	0.0391976796	-0.0297147667	0.1261588201	-0.0273998356	-0.0370025175	0.0544562141	0.0564886558	0.0827804303	-0.0203246626	0.0395521497	-0.1238329939	-0.0700191663	0.0587053808	-0.0783187791	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0083286101738195	0.009661344993603	6.93657474274497e-05	9.334158708541776e-05	-0.0388018790030884	-0.0443521828382955	0.0015055858141703	0.0019671161225215	-0.0295231696074438	-0.0061906610992821	3.832428484616466e-05	0.0008716175436698	-0.0003310042988507	9.999493888039996e-05	9.998987801694926e-09	1.0956384585764355e-07	0.0003299956803228	0.0003480012830511	1.0889714903170764e-07	1.2110489300525e-07	2.6054616253534576e-05	5.8495543883371494e-08	3.42172865421144e-15	6.78843028118948e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1603.1649957781297	-6.038409692501546	36.46239161449661	2570138.0036882902	2067.8609584263395	2.196004086449193	4.822433947701555	4276048.9433839	1660.2972941582302	-5.766310587502403	2756587.1049891408	33.25033779154231	1760.0900889747309	1433.6079307618054	1.133717	15.942149	0.1385956905471942	0.0744656302093487	0.0715286046	0.0560665642	-0.0724210306	0.1097099504	-0.1357953463	-0.0844834649	0.10163938	0.0457897548	0.0942289939	0.0117686331	0.1241161908	-0.0308168728	0.092681895	0.0528549395	0.0583676448	0.010746234	-0.0478348046	0.0672920183	-0.1432278661	-0.1462963274	-0.1604902767	-0.0256215608	0.0420103245	-0.0391674103	0.0341671078	-0.0544259521	-0.1283102447	-0.0330032483	-0.08071889	-0.0293191335	0.1170665345	0.1125247543	0.0239553355	0.0506264632	0.0016937268	-0.0004377392	0.0096074397	-0.0897969975	-0.1561748476	0.0728191223	0.0259845222	0.0673560162	-0.0231706781	0.1156506259	0.0112379828	0.0052340021	-0.0201733252	0.0333880427	-0.0502797933	0.099481624	0.0986054643	0.0531611779	-0.1207188718	0.01020928	0.1366715259	-0.1430996018	0.0983386141	0.1415483756	-0.0395342994	0.0037065865	-0.1086190513	-0.1019805134	0.0079150524	0.0297778767	-0.014014867	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0083285414565779	6.871724160008309e-08	6.936460279393674e-05	4.7220592931241876e-15	-0.0103404817952537	0.0284613972078347	0.0001069255637579	0.0008100511310221	0.0322524767085923	0.0617756463160361	0.0038162304777639	0.0010402222538382	0.0006359954688201	0.0009669997676708	9.350885506753812e-07	4.044902363596989e-07	0.0003300079237509	1.2243428099969426e-08	1.0890522973837985e-07	1.4990153163912095e-16	2.589506123079849e-05	-1.595550227360867e-07	2.5457805280313143e-14	6.70554196146803e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1609.3545476747634	6.189551896633702	38.31055268112186	2590022.060121442	2060.784920102074	-7.0760383242654825	50.070318366473856	4246834.486920112	1665.1585030342656	4.861208876035335	2772752.840227316	23.63135173644472	1762.3951183745958	1409.9085271963	1.213447	17.063301	0.0761922399703319	0.0454247298359946	0.0761050467	-0.1300482504	0.0104318118	0.0006308656	0.086475164	-0.0715228029	0.0286635706	-0.0633587176	0.1448209013	-0.0416380107	-0.0406190672	-0.0162746634	-0.0577661214	0.055648465	-0.0761872959	-0.1195803019	-0.0523281275	-0.0318889471	-0.1029770875	0.1125751423	0.1483269905	0.0099062113	-0.1185113529	0.0448329063	-0.061186684	-0.0134735508	0.0380029921	0.0088536421	0.0261650811	0.0385017215	-0.1626627406	0.0995720051	-0.0092212104	-0.0162996775	-0.115196053	-0.1017288935	-0.0427320706	-0.0448909929	0.1051020648	-0.0265799921	0.0107331874	0.0542702099	-0.0199480743	-0.0579178202	-0.0174777095	-0.0729781342	0.0409437715	-0.0293337646	0.0314466259	-0.0366917116	-0.0850280142	-0.0855328428	-0.1366054671	0.0121231503	0.0191758691	0.082843821	-0.0382246943	0.0574451936	-0.0134144662	0.0402523545	-0.1109577708	-0.0659942209	0.0415145111	-0.0691886396	0.153044781	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0265235133649639	-0.018194971908386	0.0007034967612214	0.0003310570027469	0.0111056657203789	0.0214461475156325	0.0001233358110927	0.0004599372432622	0.031557709191432	-0.0006947675171602	4.827019029010872e-07	0.0009958890094109	-8.100429254366987e-05	-0.0007169997613637	5.140886577957029e-07	6.561695410500451e-09	0.0003299989303255	-8.993425400010899e-09	1.088992940159742e-07	8.088170042556118e-17	2.601336702468916e-05	1.183057938906716e-07	1.3996260868102071e-14	6.766952639611854e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1604.1073508396703	-5.247196835093064	27.533074626210663	2573160.3930178653	2072.6429020472933	11.857981945219308	140.61173581314708	4295848.599407026	1660.3515179227056	-4.806985111559925	2756767.1630682326	23.107105862758782	1760.5335738620793	1441.3734837468207	1.331901	18.728987	0.1182765099111553	0.0975577060518413	0.0562409764	0.1123157756	-0.0540366251	0.1318240022	-0.1110110595	-0.0172968929	-0.0060577523	0.075688779	0.0502905386	0.060885526	0.1150286108	-0.1481442834	0.0801301468	-0.0611919701	-0.0967180202	0.0712331546	0.0856245077	-0.0257366053	-0.01054254	-0.1142192939	0.0041900294	0.0079827856	0.1572635343	-0.007138703	-0.132045741	0.0661756288	-0.1150023987	-0.0871071235	-0.0645740813	-0.1680347118	0.0901700771	-0.1170759358	-0.0653347652	-0.0670243951	-0.0678364611	-0.0273890316	-0.0140226842	-0.0601148103	0.0480459368	0.1598031437	0.1025178208	0.0437322904	0.0990754019	0.1056050452	-0.01258331	0.0363328507	0.0012199316	0.0473787479	-0.0189432289	0.0877778997	0.2001016428	0.0891019564	-0.0958707032	0.0255898723	0.0452125877	-0.0997047731	-0.0578411967	0.0541385044	0.0482657792	0.0065424302	0.0824422614	-0.0378306278	-0.0308248668	0.0919537757	0.17426899	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0186533772308763	0.0078701361340876	0.0003479484821173	6.193904276907134e-05	0.0116988732102498	0.0005932074898709	0.0001368636343895	3.51895126038935e-07	-0.0614545056700848	-0.0930122148615168	0.0086512721134449	0.0037766562671544	7.199808856491477e-05	0.0001530023811085	2.3409728624896583e-08	5.1837247570013115e-09	0.0001470009410506	-0.0001829979892749	2.160927666976197e-08	3.348826407865641e-08	2.5994708894572392e-05	-1.8658130116768444e-08	3.481258194542616e-16	6.757248905135611e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1607.1001427811625	2.9927919414922144	8.956803605060738	2582770.868927233	2053.5912748790925	-19.051627168200863	362.9644977561294	4217237.124259536	1663.716065769754	3.3645478470484704	2767951.147500389	11.320182215078498	1758.885917650023	1399.1950279220364	1.51719	21.334488	0.0982842668783981	0.0472078968813793	0.0954840734	-0.1020092564	0.170243178	-0.1068549671	0.0777478115	-0.1577359406	0.0068412297	0.0093687824	-0.0248704093	-0.059206881	0.0314201571	0.1433281261	0.0878999298	-0.0052532697	-0.05514199	-0.0374276732	-0.0302298934	-0.1215853381	0.0049747864	-0.0744404471	0.0320022006	0.0958156568	-0.2126812526	-0.000838761	-0.0093264691	0.0496213452	-0.0197436259	0.1348048313	0.0311414686	-0.006273926	-0.0231959009	0.0767494103	0.0411038824	0.016570239	-0.0980586483	0.1233155557	0.1425789729	0.0735019559	0.0688415684	-0.0223658249	0.0909059607	0.0091368545	-0.0133235675	0.0003691644	7.27901e-05	-0.164782963	0.0473621257	-0.0869461447	0.1718442062	0.0588717982	-0.0793108479	0.0202185293	-0.1101435145	0.0898115702	-0.1816279224	-0.0610122872	-0.0047316652	-0.1433841861	0.1187905813	-0.0558047956	0.0611375683	-0.1304080375	-0.1882427805	0.0099821706	0.077035024	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.001997104589364	0.0166562726415123	3.988426740858751e-06	0.0002774314183083	-0.0105370016609214	-0.0222358748711712	0.0001110284040022	0.0004944341312863	-0.0286102592059904	0.0328442464640943	0.0010787445257941	0.0008185469318339	-8.097211762051785e-05	-0.0001529702061854	2.3399883980413773e-08	6.556483831950978e-09	0.0003300068423883	0.0001830059013377	1.0890451602309628e-07	3.349115992442399e-08	-0.0001689866416147	-0.0001949813505092	3.8017727046419734e-08	2.8556485044215057e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1614.8511372993498	7.750994518187326	60.07791602096998	2607744.1956370035	2071.304628354027	17.713353474934593	313.7628913279774	4290302.863440814	1665.017639348246	1.301573578491798	2772283.739340805	1.6940937802279443	1761.7821164986592	1480.7515916340733	1.554693	21.861856	0.1726467477970906	0.1106370609832958	-0.0504859428	0.0068117139	-0.015569226	-0.1313431096	0.0679121032	0.0224532032	0.0032899237	-0.0689555786	-0.0511855152	-0.0736449685	-0.040819772	-0.131322149	-0.0288341364	0.1628048846	0.0542297675	0.0599007555	0.0926393968	0.1385808146	-0.1279478155	0.0763462757	0.1525525644	0.0226511043	0.0269021936	-0.0204337544	0.0190343823	-0.0211986001	0.0341640568	-0.0175673319	0.0398385517	0.0123187561	0.0308178907	-0.0379399383	-0.2317897804	-0.0765128897	0.0033069713	-0.2091164406	0.0709684782	-0.0410782996	-0.0755238117	-0.080471698	-0.0486556502	-0.0206413456	0.1033606193	0.0824412055	-0.089278392	0.1305255134	-0.0240087381	0.1367663398	0.1669502749	0.0727349524	0.1000759341	-0.0866489769	-0.1646674855	0.1025582728	0.1394389506	-0.0917701956	0.0277081733	0.0724472879	0.0765925241	0.1656708027	0.2545993587	-0.063436532	0.1206078355	-0.0423999406	0.0648081254	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.018428570648723	-0.016431466059359	0.0003396122161549	0.0002699930768598	0.0816851360996366	0.092222137760558	0.0066724614596161	0.0085049226931273	-0.0537098294501134	-0.0250995702441229	0.0006299884264396	0.0028847457795602	0.00050199521028	0.0005829673279005	3.3985090539946986e-07	2.519991911440614e-07	0.0003300065093254	-3.3306290001368713e-10	1.0890429619713533e-07	1.1093089536552736e-19	2.591717208289581e-05	0.0001949038136975	3.7987496593867135e-08	6.716998087744341e-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1612.000428480043	-2.850708819306874	8.12654077247399	2598545.381419842	2059.620829119001	-11.683799235026072	136.5111645643958	4242037.959740841	1663.2851940560597	-1.7324452921861848	2766517.636766104	3.001366690418075	1760.1009220102965	1446.8288233604198	1.326846	18.657904	0.0891526120078593	0.0520385803761105	-0.0200459902	-0.1067143964	0.0466258261	0.0004462435	0.0580107642	-0.0514094404	-0.0204201868	-0.0664863821	-0.0286083719	0.0415451577	0.0220733531	0.0759356207	0.170417742	-0.0392661094	0.022035763	0.0397528479	-0.0920065482	0.0708240138	0.043222781	0.0937902779	-0.0345224391	-0.1223062895	0.0770812905	0.0323562177	0.1473487536	0.0386763559	-0.0079433747	0.0971262855	0.0996078929	-0.0258536211	0.0723239751	0.0432411015	0.0622480247	0.0163166587	-0.0636860019	0.0143469727	-0.1209703628	-0.0264389452	-0.0918708864	0.0105639824	-0.0319215213	-0.0554016826	-0.0054927604	-0.0603378736	-0.0693585451	-0.1475449595	0.0544103353	-0.0336354685	0.1137700948	0.0820906901	0.0103758197	0.0722275982	-0.127294535	-0.0001821228	-0.0865611875	0.1231812129	-0.0695388217	-0.1504682105	-0.1623370968	-0.0290974096	-0.040790366	-0.1457891681	-0.073355775	-0.1305203242	0.106372629	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0192307755071681	-0.0008022048584451	0.000369822726607	6.435326349129238e-07	0.048194119897488	-0.0334910162021485	0.0023226731926934	0.0011216481662525	-0.0306546953351443	0.023055134114969	0.0005315392090592	0.0009397103460905	0.0002310004491989	-0.0002709947610811	7.343816053340248e-08	5.336120753009359e-08	-3.499699610443052e-05	-0.0003650035054298	1.2247897363335252e-09	1.332275589760643e-07	2.600404221789676e-05	8.68701350009501e-08	7.546420355083296e-15	6.762102116701571e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1628.1859004954038	16.1854720153608	261.96950436002766	2650989.326572029	2101.9541628883	42.33333376929886	1792.1111480228592	4418211.302883454	1671.6275458901616	8.342351834101919	2794338.6521787643	69.59483412394366	1770.2080180030944	1495.9090436892868	1.582141	22.247816	0.1516824890786891	0.092014506081944	-0.2023317074	0.0144522086	0.0395885349	0.125911777	0.0912885082	0.2018539648	-0.1406268371	0.2030253042	-0.0316551898	-0.0367155477	-0.2390753941	-0.1228763251	0.108088698	-0.1205185827	-0.0351724347	0.0759742422	-0.0073782352	-0.0008764513	0.0668621082	0.0718295922	-0.0185764979	-0.0725701211	0.1272489732	-0.0183770986	0.0203108001	0.0521669119	0.2305109961	-0.0648449172	0.0086581761	-0.2045111869	0.0571370051	-0.1048216799	0.009188429	0.0017703691	-0.0281914897	-0.0804053932	-0.1164080926	0.0658024844	-0.0288875345	-0.0710829488	-0.0743745701	-0.2074420288	0.0097130659	0.0641081951	-0.0528697989	-0.0576836784	-0.1308972768	-0.0324586803	-0.1322744055	0.0914245496	0.1480733587	-0.0417236644	-0.0109201886	-0.0885513209	0.0152188411	0.0296260926	0.0024853532	0.0676344959	0.080814151	0.0593454509	0.1490967237	-0.035278908	-0.0507143744	0.0394738755	0.0114926289	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.005985553808216	0.0132452216989521	3.5826854391049065e-05	0.0001754358978543	-0.0407759014030801	-0.0889700213005681	0.0016626741352337	0.0079156646902235	-0.0435668666290212	-0.0129121712938768	0.0001667241675224	0.0018980718678709	0.0005969951533722	0.0003659947041733	1.339521234829014e-07	3.5640321314989666e-07	0.0003300072495469	0.0003650042456513	1.0890478475350995e-07	1.3322809934349684e-07	2.5901496336687185e-05	-1.0254588120957561e-07	1.0515657753048392e-14	6.708875124794196e-10	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1617.745222597707	-10.440677897696787	109.0077549634542	2617099.6052377047	2093.4378807431176	-8.516282145182231	72.52706157634967	4382482.160530236	1667.0658930468448	-4.561652843316779	2779108.6917600743	20.80867666294005	1768.1886532175392	1512.4693830076144	1.487358	20.914993	0.2750216433847385	0.146145692883272	-0.1472736508	0.0807957003	-0.1026858449	-0.0986779807	-0.0593537438	0.1405816793	0.0185902565	-0.0679652588	-0.179040924	-0.018177532	-0.100918823	-0.0596913451	0.0196562041	0.025637184	0.0450647988	-0.0423174198	0.1003924431	-0.1216688086	-0.0212314491	-0.0433533284	-0.0946012658	-0.0228329509	0.0698250208	0.0057517368	0.0318308317	0.0412039484	0.097771471	-0.0824352989	-0.0104590697	0.0042656835	0.0463215388	0.0188139462	-0.017690953	-0.107880585	0.0775613521	0.0108212873	0.117355536	-0.004286008	0.018206459	0.0732490967	-0.0119395214	-0.0855917496	-0.0520554737	-0.0322078205	-0.0738944675	0.2103553183	-0.084452547	-0.0035412164	0.0167828042	-0.1350271897	-0.0121625446	-0.0208743288	-0.1124623333	0.1648165637	-0.0905404846	0.0465255381	-0.0261663267	-0.0698177136	-0.1693006542	-0.0638525673	-0.038569439	-0.1362765939	0.0333194904	0.0825410182	-0.0912864889	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0304769211405329	-0.0244913673323168	0.0009288427222062	0.0005998270738064	0.0815921687780587	0.1223680701811388	0.0066572820059072	0.0149739445998561	-0.0068962668196803	0.0366705998093409	0.0013447328903768	4.755849604822344e-05	-0.0006899988495468	-0.001286994002919	1.6563535635494717e-06	4.760984123759076e-07	9.067620232450224e-06	-0.0003209396293144	8.222173667994066e-11	1.0300224566449645e-07	-0.0001959969926687	-0.0002218984890053	4.923893942287393e-08	3.8414821135174444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1620.107836508357	2.3626139106499977	5.581944490796875	2624749.401915789	2088.1384001232327	-5.299480619884889	28.08449484053553	4360321.978069214	1667.7033364129911	0.6374433661462717	2781234.418283022	0.4063340450438898	1767.1051155483322	1466.0351652412337	1.27142	17.878511	0.3081948040253072	0.1463311425022308	-0.0769137544	-0.0489168673	-0.1413952578	0.0171781203	-0.0522092653	0.075437666	0.0120802342	0.1660415506	-0.0851807271	0.1024872655	-0.1114735339	-0.0504948707	-0.0465969335	-0.0195113012	-0.0933548165	-0.2471362726	-0.0625848444	0.0507214728	-0.0511043848	0.0128466136	-0.0175527003	-0.0322863448	0.0281865082	-0.0800555026	-0.0312645987	0.0635595958	0.105841594	-0.0671281656	-0.1728926148	-0.1132614751	-0.165314541	0.0202967005	0.0805970964	0.0619032076	0.0227460629	-0.0443099677	0.0220621167	-0.0778999458	-0.0413386021	0.0734535328	0.0307718053	-0.0416386034	-0.1513823496	0.0183435829	0.0182883827	-0.080976533	-0.1619064881	2.12849e-05	-0.2299385015	-0.0423039536	0.0365490894	-0.13392638	-0.0396343773	0.006905011	-0.0270289471	0.1033289773	-0.0302313827	0.0129535876	-0.044583138	0.1677438203	0.1420370927	0.0833862605	0.0443895154	0.0076721638	-0.0769204691	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0260449578021848	0.0044319633383481	0.0006783398269175	1.964229903246164e-05	-0.0462307792579395	-0.1278229480359982	0.0021372849507963	0.0163387060446134	0.0820749862850931	0.0889712531047734	0.0079158838790336	0.0067363033736982	0.0007320268785085	0.0014220257280553	2.022157171251206e-06	5.358633508588981e-07	0.0001403602585372	0.0001312926383047	1.9701002176629623e-08	1.7237756873021847e-08	-0.0003820514172324	-0.0001860544245637	3.4616248899729544e-08	1.459632854092854e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
