global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
1698.8554612303017	-6.6863335768639445	2886109.878152021	44.70705670109819	2144.4658890887004	7.156050519245127	51.20905903398846	4598733.94946499	1766.8315237450788	-3.0996104734954315	9.607585087402573	3121693.633299357	1833.4354646809893	1453.6992527964835	1.440135	23.347857	0.0774795105745551	0.0407538183856778	0.08497349	0.0466414801	0.1106262495	-0.0877446213	0.0606822452	-0.1196242345	0.0240277054	0.0883637099	-0.121158575	0.011600945	0.1155578544	-0.1203237603	-0.0456459064	0.0021236107	-0.1331919705	0.056452106	-0.0450048958	-0.0590545635	-0.0553115333	-0.0003864403	0.0751763005	-0.1052504295	0.0447275745	0.0382896578	-0.2684932153	-0.0263677116	-0.039913045	0.0326867672	-0.0027324955	-0.008285349	-0.0085223538	-0.140458262	0.0933269276	-0.0745817765	-0.0365139854	-0.0083846317	-0.0772111729	0.098708875	0.0036940703	0.117734189	0.1334085892	0.0080355575	0.1831126537	0.0832380073	-0.1187269447	-0.0230228554	0.1243131498	-0.0248457487	0.0893794758	0.0091078833	-0.0342001076	-0.1546541906	0.0794157354	0.1181117578	-0.0518289975	-0.1026740295	0.0425663662	0.0589446942	0.056126299	0.0573170888	-0.0253409886	0.077644025	-0.0831218619	0.1679420017	-0.0867700326	0.0611591981	-0.0259993804	-0.0430995783	0.0010053509	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0107959627471956	0.0215223525351717	0.0004632116586482	0.0001165528116388	-0.0227862969723986	-0.0093090233420554	8.665791558293231e-05	0.0005192153297143	0.075194399707513	-8.2190636106802e-05	6.755300663640744e-09	0.0056541977473732	0.0005710009483754	-0.000177533529251	3.260420830456062e-07	3.151815400831568e-08	9.436613950475348e-06	-0.0006365244687897	4.051633993680412e-07	8.904968285030595e-11	-0.0002220030630225	-0.0001172608831837	4.9285359991372106e-08	1.3750114725021338e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1694.0141374525158	-4.841323777785874	2869683.897888991	23.438415921354885	2129.7215099799923	-14.744379108708015	217.39671530130545	4535713.7100714585	1766.5015428369306	-0.3299809081481726	0.1088873997422927	3120527.7008452564	1832.2257280815973	1431.942542586342	1.149224	18.631535	0.1781091101191965	0.1052287022358224	0.026737195	-0.040992379	-0.0961523757	0.0256845644	0.0748664846	0.0513553679	-0.0663290043	-0.0565714971	-0.0099663938	0.0766738046	-0.0597755997	0.0939600569	-0.0643808192	-0.0300425606	-0.0218421297	-0.0829185521	0.036035876	-0.0030977787	0.0217169843	0.1152247519	-0.0287282195	0.0416428171	0.103469023	-0.0245051582	-0.0541112841	0.005562134	-0.056569981	-0.1433851283	-0.1126673004	0.0291773718	0.0365950406	0.0145792498	0.0278737144	0.0265107783	-0.0155940765	-0.0161169777	-0.0977767041	-0.038475254	0.0833631428	-0.0719734554	0.0232875373	-0.0550459015	0.0749379657	-0.0084642809	0.0555563408	-0.0282512656	0.0516001697	0.0304295963	0.0790575371	-0.0031796358	-0.0423409039	-0.023944605	0.0534106373	0.0195807765	-0.0704707205	0.0557089847	-0.0899884165	-0.1257835304	0.0156927776	-0.0299451749	-0.0533745363	0.0458788911	-0.0530562385	0.1009548497	-0.0368589002	-0.0960352026	-0.0117494178	0.071930774	-0.0355534088	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0268735285279007	0.0376694912750963	0.0014189905729245	0.0007221865355398	-0.0130467297456675	0.0097395672267311	9.485916976401454e-05	0.0001702171570564	-0.0085509012883449	-0.0837453009958579	0.0070132754388868	7.311791284301847e-05	0.0011690403996027	0.0005980394512273	1.3666554559032404e-06	3.576511852242501e-07	0.0002818304059366	0.0002723937919861	7.419837791258013e-08	7.942837771038875e-08	-0.0002906648322393	-6.866176921679998e-05	8.44860447007004e-08	4.714438551981102e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1696.1421035999758	2.127966147460029	2876898.035604551	4.528239924735877	2137.8240636313835	8.10255365139119	65.6513756736727	4570291.727041402	1766.2791838672754	-0.2223589696552608	0.0494435113861492	3119742.155362848	1831.333085394965	1436.6269010984936	1.042029	16.893665	0.067832994182744	0.0381402755675207	0.0438380819	0.0892280549	0.0444379199	0.0034309243	-0.0352131759	-0.082315928	0.0045280033	-0.064736301	-0.1140071288	-0.060922425	-0.0646045793	-0.1609975134	0.098168395	-0.0115420953	-0.0192428566	-0.122146947	0.0767886346	0.0906885068	-0.0693334004	-0.0464667966	0.1258875377	0.0670727433	0.1112093182	-0.1019641824	-0.0183299419	-0.2977220209	0.0399934329	-0.0603589675	-0.1169596966	0.0190316191	0.0486696869	0.06280927	0.0912647796	-0.0809306223	0.1317476444	-0.114224087	-0.0510803202	0.1178640363	-0.0344370067	0.0139264094	0.1503343704	0.0986938425	0.037866128	-0.1543026585	0.1491726958	-0.0677539123	0.0613033678	0.0037717923	0.1021325641	-0.0336171454	-0.0778561976	-0.0233310653	0.0355854553	0.12313765	0.0108547557	-0.0157682435	0.0939860834	-0.0391890717	0.0046680801	0.0142787108	-0.0435906732	0.0215508093	-0.0837200632	0.1385730533	-0.0633483523	0.0344551767	0.0170263002	0.0654051768	0.1162217776	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0269771323948475	0.0001036038669467	1.0733761246330196e-08	0.0007277656722491	0.0160816017949514	0.0291283315406189	0.0008484596983402	0.0002586179162913	-0.0118395770814032	-0.0032886757930583	1.0815388471847644e-05	0.0001401755854664	0.0009839808181197	-0.000185059581483	9.68218250427514e-07	3.4247048698663114e-08	-0.0001701088157572	-0.0004519392216938	2.042490601051977e-07	2.893700919831701e-08	-0.0002214159757737	6.924885646559999e-05	4.9025034327819705e-08	4.79540412179327e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1694.7378905953913	-1.4042130045845624	2872136.5178197166	1.9718141622444043	2138.03217832984	0.2081146984564839	0.0433117277136332	4571181.595573841	1767.2355215546786	0.95633768740322	0.9145817723477392	3123121.388644637	1833.7400969328703	1432.753808384998	1.09012	17.673323	0.0924800153134927	0.0549553412201944	0.0236019081	-0.0461058312	-0.1269569662	0.067110751	0.0606512875	-0.0121253639	-0.0302952706	-0.041749813	-0.0156845142	-0.0176993776	-0.0967422014	0.0432594056	-0.0365314182	-0.0108601483	-0.048145253	0.0212283904	-0.0076247846	0.0139678065	-0.025470272	0.0900136049	0.0061073849	0.076742127	0.0588288196	0.0880638807	-0.0140239421	-0.0740053525	-0.1039614723	-0.0014754117	0.0221108494	0.0071938337	-0.0123764687	-0.0092765966	0.0362134759	0.0467850763	0.0297870392	-0.0209376478	-0.0704845097	-0.0168106325	0.018027782	-0.0458677296	0.0363657088	0.0467657575	0.0315556302	0.1297577366	0.1425997611	-0.044524678	0.0628120873	-0.0286462469	0.0806279334	-0.0037542886	-0.0851167007	0.034976923	0.0615365884	0.0110520013	-0.0782758973	0.0296665767	-0.0668045379	-0.1297908513	0.0848286752	-0.0283429881	-0.0013512362	-0.0213637717	-0.096332809	0.0506944483	-0.0398313267	-0.1344767102	0.0887944968	0.0654681547	0.0042542532	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0269554166105479	-2.17157842995995e-05	4.71575287746732e-10	0.0007265944846482	-0.0130830293784356	-0.029164631173387	0.0008505757114796	0.000171165657717	0.0323828622882871	0.0442224393696903	0.0019556241438059	0.0010486497699821	0.0009839856488571	4.830737399940527e-09	9.68227757156728e-07	2.3336023827184162e-17	-6.124304687338267e-05	0.0001088657688838	1.1851755634664731e-08	3.750710790335346e-09	-0.0004939699558748	-0.0002725539801011	2.440063173069519e-07	7.428567206895083e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1693.8059748724086	-0.9319157229826942	2868978.6805134704	0.8684669147423576	2139.5869652724846	1.5547869426445686	2.417362437018045	4577832.38196392	1764.6186361409414	-2.6168854137372364	6.848089268630707	3113878.931015916	1832.713976689092	1426.355416698642	1.049961	17.022261	0.0927188801170293	0.0459969307294823	0.0121835675	0.1110844158	-0.0422540337	-0.0354815365	-0.0488093456	-0.1477709682	-0.0116453817	-0.0620399394	-0.110685942	0.0248689066	-0.0807641906	-0.0614370556	0.0529058708	-0.0389019435	-0.010262304	-0.0032642235	-0.0320939543	-0.0087849978	-0.0581900837	-0.0430422054	0.0489118917	-0.0927438483	-0.0344211372	0.3195601744	-0.168697546	0.0367144007	0.086236576	0.1037775406	-0.0350264052	0.0057146771	-0.126664577	-0.0032991489	0.0822661439	-0.1343885374	0.0479987881	0.0168118222	0.0023290464	0.1011226832	0.1219042349	0.0205857125	0.0242092095	0.150906704	0.0480296778	0.1257290071	-0.1372280192	-0.0709080454	0.056498323	-0.0405846728	0.0540263729	0.0006804992	-0.1430714259	-0.0253939952	0.0123105973	0.0772892584	0.0892671526	-0.0272655093	0.0199392465	0.0094283659	0.0381865463	0.0412500435	0.0322339799	0.0836224829	-0.0134266215	-0.0195589528	-0.0438380215	-0.0454617645	0.0157181553	0.0717814431	0.0248453797	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0270472263402865	9.180972973860112e-05	8.429026474674981e-09	0.0007315524527026	-0.0335308999228516	-0.020447870544416	0.0004181154098011	0.0011243212496362	0.0001320263833832	-0.0322508359049039	0.001040116416565	1.743096590924771e-08	0.0008699477506727	-0.0001140378981843	7.568090889004903e-07	1.3004642222315558e-08	-0.0004730963465213	-0.0004118532996479	1.696231404308772e-07	2.2382015309180201e-07	-0.0002212938749477	0.0002726760809271	4.897097908936828e-08	7.43522451097624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1691.7246406933589	-2.08133417904969	2861932.259929074	4.331951964880449	2131.7427820717417	-7.844183200742918	61.53121008681742	4544327.288914969	1764.317661967669	-0.3009741732723796	0.0905854529769924	3112816.812331062	1831.3942377387152	1424.6656305890906	1.023199	16.588385	0.0444964702823209	0.0249477294340032	0.0086297977	0.0176723357	-0.0983770825	0.0934127006	0.0900384794	0.0193931833	-0.0876842398	-0.1103164028	-0.0616224486	-0.0332876375	-0.0914017588	0.046256776	0.0244272558	-0.058114762	0.0525407617	0.0343511452	-0.0223212603	-0.0427821298	0.0491225364	-0.0455764425	-0.0376909007	0.099684556	0.034853969	0.0491498699	-0.1830697663	0.0288132308	-0.1144346894	-0.0284752558	0.1104218216	0.0397502743	-0.0352253974	0.0306777763	-0.0192127022	-0.0031823387	-0.0050804503	-0.0063271307	-0.0333466614	-0.1171627164	0.0610866334	0.0599447426	0.088754454	0.0768755921	0.0653749134	0.146407914	-0.0507266957	-0.0444363869	0.0328085681	-0.0264635694	0.0481881214	0.0415841619	-0.1032122229	0.0182799603	0.0463257236	-0.0254551496	-0.0852762492	0.0610845611	-0.0156120773	-0.0966798104	0.0250011467	-0.0316789989	0.0231737286	-0.029462185	-0.0374256098	0.0007100981	0.0204980237	0.0039884839	0.0479425081	0.1718336545	0.1563589302	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0269332729219655	-0.0001139534183209	1.2985381547040669e-08	0.000725401190289	-0.0294252862042156	0.0041056137186359	1.6856064006652086e-05	0.0008658474682	0.0184511325732472	0.0183191061898639	0.0003355896515955	0.0003404442932355	0.0009839832039373	0.0001140354532645	9.68222945630714e-07	1.3004084601262738e-08	-0.0001486087916577	0.0003244875548636	1.052921732613578e-07	2.2084572957961687e-08	-0.0002219268059295	-6.329309818000099e-07	4.9251507190069966e-08	4.006016277223244e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1694.844534326278	3.1198936329192293	2872497.9955356587	9.733736280729946	2138.806026105183	7.063244033441151	49.889416275942025	4574491.217303844	1768.4369599521494	4.119297984480454	16.968615884944732	3127369.2813248	1834.8045084635417	1428.1635759024357	1.171763	18.996937	0.2101779276103006	0.1617577084828729	0.0359806687	0.1120698385	0.0429446187	0.0774498503	-0.1175681043	0.0427689172	0.0995901411	-0.0662625383	0.0690940326	-0.0206323663	-0.0831544086	-0.1238054055	0.1043219972	0.1020511922	0.0713083618	-0.0445071593	0.053280473	0.1052018443	-0.0584478764	0.088377359	0.0905702537	-0.1699500619	0.0568676831	-0.1800901753	-0.0892058731	0.0252657428	0.0104175798	-0.0056232902	-0.1055670831	-0.0922526197	0.056483873	0.0985008933	-0.0333981687	0.0020223815	0.0985852204	-0.0610048579	-0.0516018618	0.1044166738	-0.1398822032	-0.0126143011	0.0543147101	-0.126556342	0.1891587383	-0.1000360069	-0.116505493	-0.1058804525	-0.0554987375	-0.0121982205	0.1383351388	-0.0163701815	-0.1771303699	0.0236612396	-0.0634747676	0.10263234	0.0389559466	0.0211830933	0.0394865497	0.0683823668	0.0367342166	0.0463999231	-0.060489676	-0.0408698841	-0.0016884099	0.0551641754	0.1238233101	-0.0431348028	-0.0240056516	0.0970271893	0.129853913	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.027033358912945	0.0001000859909794	1.0017205590348475e-08	0.0007308024941161	-0.0337930162911845	-0.0043677300869689	1.9077066112613363e-05	0.0011419679500562	-0.1295110418445801	-0.1479621744178273	0.0218928050584515	0.0167731099596685	0.0015713934793992	0.0005874102754619	2.469277467098324e-06	3.450508317182253e-07	-0.0004154107214748	-0.0002668019298171	7.118326975412875e-08	1.725660675162139e-07	-0.000522673342941	-0.0003007465370115	2.731874234211202e-07	9.044847952440955e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1694.8305927037975	-0.0139416224806154	2872450.7379647056	0.000194368837392	2153.5888737376144	14.78284763243164	218.53258412368973	4637945.037086447	1770.359410014544	1.922450062394546	3.6958142424007936	3134172.440627044	1838.901937391493	1456.328514603916	1.437859	23.310957	0.2087500694882899	0.1571570178062387	-0.0007405268	-0.0526642048	-0.0541376221	0.1622873517	0.0997568562	-0.1180547631	0.0857371345	0.0449551201	0.0980873996	-0.0849346489	-0.0313611867	0.0634402106	-0.0551647331	0.1179110004	-0.0258397821	-0.0084941679	0.0474340608	-0.0002363302	0.0581440722	-0.070021963	0.026759931	0.1376220119	0.0354185715	0.0206151395	0.0697896537	0.0720440025	0.1151099449	-0.153496225	-0.0368512746	-0.1272563912	-0.0318278098	-0.0789527773	-0.0114092798	0.0119514504	0.0004656481	-0.1254298193	0.016953068	-0.0775721726	0.1084607968	-0.0541992105	-0.0891967061	-0.0599108751	-0.1472295887	-0.0845035417	0.0016897059	-0.0313757835	0.0251990252	-0.0232409315	0.0109832641	0.0357911656	-0.0516180559	0.0689234012	0.1482190293	-0.0850689266	-0.0445846498	0.0613498331	0.1050469868	-0.1040413499	0.0404805807	0.0101934875	-0.0106053242	0.1207620229	0.1358496292	0.0103881418	-0.0009242287	0.0605107368	0.0997638261	0.1256674919	-0.0653202666	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0214448897915673	-0.0055884691213777	3.1230987120592065e-05	0.0004598832981724	-0.0133037769706874	0.0204892393204971	0.0004198089279326	0.0001769904816857	0.0208787665055751	0.1503898083501552	0.0226170944555964	0.0004359228907943	0.0012819485512952	-0.0002894449281039	1.643392088167862e-06	8.377836640512969e-08	-0.000470141862912	-5.473114143719998e-05	2.9954978430187883e-09	2.2103337126236577e-07	-0.000221198358557	0.000301474984384	4.8928713828311136e-08	9.088716620933305e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1687.322572739436	-7.508019964361438	2847057.4644760294	56.37036378524993	2142.4590564262576	-11.129817311356874	123.87283338417916	4590130.80846289	1767.4359820165305	-2.9234279980134943	8.546431259569188	3123829.9505267376	1834.4039690483944	1385.0580913003182	1.468151	23.802063	0.3143122067241478	0.2117999950735523	-0.1077571027	0.1505390333	-0.1465488127	0.0030997948	-0.0599252176	-0.0755548743	-0.1267732297	0.0329447012	0.0977438681	-0.069552755	0.0841109728	0.1568482801	0.0278127179	0.0028090856	-0.0422521593	0.0589403326	0.08655455	-0.0348662418	-0.0819722215	0.0457819556	-0.2018588922	0.0201100329	0.1534328634	0.0665101031	0.1409939495	-0.0241876673	-0.0242809909	-0.0656032528	-0.1068912854	0.0075841939	0.0217582955	-0.1612125078	-0.0384306829	-0.0033607011	0.1099665334	0.1076771827	-0.0373193872	-0.1112379708	0.1361686069	-0.127837185	-0.011712101	-0.0701820337	0.0401511524	-0.117300818	0.0886409977	0.0215156731	0.1028409135	-0.1646876839	-0.0540163485	0.1423217373	-0.016219662	-0.0852870091	-0.0125461942	-0.0369532238	0.104970671	-0.027670393	-0.0385922389	-0.0644861362	0.0497901839	-0.0815688831	-0.0009057567	-0.0562624543	0.0228562769	0.0296856295	0.0026183329	0.1177742229	-0.0249107667	-0.0040109903	0.0552238104	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0156862469524838	-0.0057586428390834	3.3161967348127656e-05	0.0002460583434543	-0.0973038425388352	-0.0840000655681478	0.0070560110154531	0.0094680377728224	0.2070317698470916	0.1861530033415165	0.0346529406530666	0.0428621537260191	0.0009150259060751	-0.0003669226452201	8.372724087885578e-07	1.3463222757531538e-07	-0.0004144429453312	5.569891758079999e-05	3.10236941967275e-09	1.717629549348e-07	0.0001241899781501	0.0003453883367071	1.5423150672922317e-08	1.1929310313329708e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1689.0649449823966	1.7423722429605275	2852940.3883683863	3.0358610330393003	2128.097785168159	-14.36127125809844	206.2461121486844	4528800.183237624	1764.7330180834329	-2.702963933097635	7.306014023626637	3114282.6251138616	1830.097172309028	1389.550741537386	1.172636	19.011093	0.2939379700524456	0.1824988163533417	-0.0771763765	0.1920128906	-0.0025762512	0.1274976203	0.0612968236	0.1226411843	-0.02753627	-0.1597860384	0.0353316645	-0.0758083418	0.0754261795	-0.031722908	0.0642261453	-0.0249186068	0.0192687092	-0.0671640084	0.0762559396	0.0202558441	0.00791115	-0.1866971471	-0.0033188036	-0.0572211881	-0.0001787529	-0.1466680924	-0.0092548011	0.0170227943	-0.0571211293	0.0067012164	-0.0978937269	0.0427354585	0.0958613147	0.0901002531	-0.0292781765	-0.0219617735	0.0586971503	-0.0426895064	0.1685937533	-0.0663876524	-0.0197911289	0.0894887938	0.0449045426	-0.0909093659	0.0876313844	-0.0443199698	-0.0202931301	-0.0369537157	0.0025749134	-0.0516187991	-0.0484936513	0.0191699352	-0.1225752334	0.1056856636	-0.1379788718	0.0093204422	-0.0573470145	0.0542552102	0.0192675924	-0.0286099274	-0.0023511472	-0.0344516266	-0.0149440822	-0.0847384546	0.0640737542	0.0337116803	-0.0428278439	0.0741261727	0.1458637003	0.0282720141	-0.0844963259	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0215384896771979	0.005852242724714	3.424874490896909e-05	0.0004639065375747	-0.0259960535603909	0.0713077889784443	0.0050848007689943	0.0006757948007147	0.0555918857531594	-0.1514398840939322	0.0229340384943836	0.0030904577615923	0.0014328624516788	0.0005178365456037	2.0530948054309818e-06	2.6815468796277294e-07	-0.0004159754441532	-1.5324988220000342e-06	2.348552639431493e-12	1.7303557013845205e-07	-0.0006632020625313	-0.0007873920406814	4.3983697574577046e-07	6.199862257284195e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1695.2076958422945	6.142750859897888	2873729.132042941	37.73338812677624	2144.086055997523	15.988270829363955	255.6248041130904	4597105.015523014	1767.9844376142437	3.251419530810836	10.571728965338156	3125768.9716461534	1834.2022923900463	1432.257303188212	1.208057	19.585352	0.235706625038285	0.1112916460419516	-0.0199153456	0.0096214641	-0.0831400505	-0.057393134	0.014072926	0.0663421089	0.0224528889	0.1190169909	0.0412878834	-0.0610613558	-0.0583035022	0.0073849868	0.02022445	0.007990025	-0.0253708313	0.0646970625	-0.0030962167	0.0290555181	0.0558039969	0.1038946915	-0.1360170605	0.1218365391	0.1121050983	0.0058339124	0.1213532133	0.0432313784	0.0172457169	0.0731990628	-0.0707590991	0.0104914134	0.0214061837	-0.0395497754	-0.0361640432	0.1600652175	0.0029215082	-0.0219404554	-0.046026249	-0.0716863391	-0.0032660821	-0.1003490301	0.0405949504	0.1089766805	0.0056074256	-0.0728008904	0.0515105092	-0.0022172804	0.057781339	-0.007668598	0.0309532211	-0.0603726349	-0.0027172988	0.1614686311	0.0566876697	0.0082716343	0.1533413251	0.0039597768	0.0132208286	-0.0628019408	0.0485292772	0.0227084852	-0.0269689508	-0.1354478755	-0.0263836661	-0.0284780011	0.0259324121	0.0134359593	-0.0271708632	-0.0441492086	0.0581578209	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0140183871829293	-0.0075201024942685	5.65519415243048e-05	0.0001965151792105	0.0526213763388625	0.0786174298992534	0.006180700283964	0.0027690092477961	0.0120746994619764	-0.0435171862911829	0.0018937455027015	0.000145798367097	6.80190969278631e-05	-0.0013648433547509	4.626597546882036e-09	1.862797383007792e-06	-0.0004149968504261	9.785937271000395e-07	9.57645682719547e-13	1.722223858635828e-07	9.20141160622647e-05	0.0007552161785935	8.466597554719921e-09	5.70351476409467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1694.3852231232431	-0.8224727190513477	2870941.2843384026	0.676461373583717	2150.0328256002285	5.946769602705444	35.36406870766147	4622641.151158502	1764.552643886433	-3.4317937278106	11.777208190240176	3113646.0330466013	1832.775447229456	1434.6917675838408	0.996762	16.159771	0.1441689390404051	0.0652761860021001	0.0044275639	0.0757615909	0.049900156	-0.067390483	0.0501008896	-0.1099411225	0.0860286351	0.0884054392	-0.0839667473	-0.1410906613	-0.0651826183	-0.1272823528	0.0715209369	-0.0249959471	0.0541180186	-0.0354514932	-0.0060946151	-0.0195381544	-0.1090700527	-0.0337805632	0.0277173107	0.1044510126	-0.1196694532	0.0320548061	0.0921549519	-0.1754984843	0.13406964	-0.0844114286	0.0312092043	0.0012344219	-0.0573738563	0.0137831442	0.0417255372	-0.1173183073	0.0663452984	-0.0577773894	-0.0660450061	-0.0060519976	-0.0246645308	0.0927151476	-0.0540761218	0.1094289847	-0.1553237197	-0.174898722	0.1234571939	-0.0233543316	0.0097758253	0.0045840759	-0.0274632152	-0.0406991312	-0.0482432773	0.0815946775	0.0097185552	0.0142807462	0.033993822	0.0056549381	0.1001828618	0.026013636	0.0346080013	0.0478438674	0.0719606334	0.1137134645	0.043183124	0.0623519747	0.0792976084	0.0275436509	0.0073784952	-0.0430469605	-0.0029745672	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.026922013004679	0.0129036258217496	0.0001665035593477	0.0007247947842241	0.0113163827972186	-0.0413049935416438	0.0017061024914752	0.0001280605196131	0.003779078676473	-0.0082956207855033	6.881732421687602e-05	1.428143564297292e-05	0.0007844915951291	0.0007164724982012	6.154270628281997e-07	5.133328406787214e-07	-3.6175049657138914e-05	0.0003788218007689	1.4350595673783842e-07	1.308634217696466e-09	-0.0004459855627977	-0.0005379996788599	1.9890312222398122e-07	2.894436544534252e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1695.6776314975696	1.2924083743264418	2875322.6299612075	1.6703194060291162	2136.931226776868	-13.101598823360746	171.6518917282877	4566475.067974089	1765.5142163168323	0.961572430399201	0.9246215389038264	3117040.448016838	1830.6837463831016	1432.8208917872523	1.036198	16.799122	0.155844461887001	0.0754508207075293	0.029768717	-0.0165577933	-0.0971600409	-0.0071478501	0.0782326334	0.1016436859	-0.0582847891	0.0928367215	0.0150348311	-0.1722069571	-0.0970071103	0.1090905518	0.0479882858	-0.041095188	-0.039817167	-0.0371480471	0.0721821696	0.0337786159	0.0572002706	0.0843032812	-0.039052469	0.0443312487	-0.0296485651	-0.0871188963	-0.0316508149	-0.1036098055	0.0684338856	-0.1373339181	0.0827466425	0.0606993267	0.0887735695	-0.0240833578	0.0138960025	0.0487562184	0.018992777	-0.0183935649	-0.0608345432	-0.0329838886	0.0665315336	-0.0102064362	0.0612751231	-0.0380465383	-0.1031582109	-0.0680971816	0.0664399402	-0.0156535535	0.0531448299	-0.0199990358	-0.0534582213	0.0191931346	0.0263877348	0.0191408491	0.0695937141	-0.0979578146	0.0064494028	0.1048509279	0.0352566486	-0.1194325732	0.0381387495	0.069095106	0.0473409556	-0.0863691197	-0.0711945567	0.0755237851	-0.0152946997	-0.0172763641	-0.055578309	-0.0308036323	-0.0803816629	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.0105954394550451	-0.0163265735496338	0.0002665570038716	0.0001122633372455	-0.0060900171530988	-0.0174063999503174	0.0003029827592304	3.708830892503761e-05	0.0654189468838097	0.0616398682073367	0.0037994733526178	0.0042796386113867	0.0008750610704743	9.056947534520004e-05	7.657318770596279e-07	8.202829864304797e-09	-0.0004143711224222	-0.000378196072765	1.4303226945491538e-07	1.7170342709743388e-07	0.0002946812926863	0.000740666855484	8.68370642592688e-08	5.485873908125565e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
