global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1542.013247545006	2.8805703630662265	2377804.855604296	8.297685616575492	2015.0900031195747	2.6239224657604154	4060587.720672448	6.8849691063222185	1592.7446033352023	1.4220712682704288	2.022286692040266	2536835.371453411	1646.4484886776847	1290.20952323631	1.10545	14.238205	0.1345967784616362	0.0784811753736235	0.1590328306	-0.0119392972	0.0015022837	-0.113537426	-0.0549913895	-0.0437406716	-0.1142655917	-0.0781150411	0.0009869118	-0.0557117484	0.119142205	0.0481377667	-0.0179511284	0.0298110946	-0.008823953	0.0413585654	0.1339812307	-0.1716847562	-0.0091348256	0.1211357942	-0.0129932771	0.1655912879	0.1220790715	-0.0088720571	0.0173222572	-0.1157804449	-0.0604178252	0.0757529361	-0.1216036113	0.0244394499	-0.0724636699	0.0700156046	0.1493104193	0.0892287685	0.1029933822	-0.0471917828	0.0482926717	-0.1374821518	0.0592594664	0.0276872947	0.0794346692	0.041936287	-0.0746188029	0.0644311275	-0.089871227	-0.0154369257	-0.0111591624	-0.1018705912	-0.1026167937	-0.0996716791	0.1030605217	0.0231522986	0.0210307798	-0.0596123623	-0.1730382826	-0.0099398695	0.1721336876	0.0182007677	-0.1129280813	0.0581780735	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0282164332890602	-2.394556683779983e-05	0.0007961671075559	5.73390171183539e-10	-0.0669300749054997	-0.0494777173429668	0.0044796349268558	0.0024480445134705	0.0700987920902065	0.0432038409314117	0.0018665718712267	0.0049138406525059	-0.0004330037375365	-0.0008150046153112	6.642325229785571e-07	1.8749223672057819e-07	1.8902791629971105e-05	2.2817032764299583e-05	5.206169841671205e-10	3.5731553140610566e-10	0.0004490040826067	3.844332899976058e-09	1.4778895445838325e-17	2.016046661974843e-07	0.0	0.0	0.0	0.0
1540.4643339570855	-1.548913587920424	2373030.364193847	2.3991333028445214	2014.5886554482545	-0.5013476713202181	4058567.4506608057	0.2513494875382054	1596.0370913495074	3.292488014305036	10.840477324342318	2547334.396963396	1648.0737579692798	1272.5796710355785	1.129154	14.543522	0.2124282437088117	0.1331332130634967	0.1238654104	-0.1449336965	0.0848786809	-0.1613687033	0.0939150635	-0.1069076423	0.0014323975	-0.0258325195	-0.1206048817	-0.0706193491	0.0305067157	0.0815909855	0.0589444576	0.135486969	0.0700360921	-0.1119188087	0.0111672072	-0.0830556087	0.0531386894	-0.0710822762	0.0879842393	0.1215094075	0.073083969	-0.1471040818	0.0035322677	-0.0095591811	-0.0852783494	0.1658823479	-0.0137392196	-0.0634729472	-0.0263024665	0.0563752167	0.0906200034	-0.0666711099	-0.0796983054	-0.1226481732	0.1335625317	-0.0182945332	0.0270429145	0.1375739764	0.0019681451	-0.0035453604	-0.0463560436	0.0819594782	-0.0431237047	-0.1256009336	0.0242875078	-0.0004115213	-0.013816404	-0.0538831194	-0.0052871831	0.0129951282	0.0649716101	0.0223370309	-0.0414269977	0.065314942	0.0913402097	0.010907539	-0.1808008373	-0.0875594398	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0361253292987129	0.0079088960096527	0.0013050394169404	6.255063609150041e-05	-0.082435789121348	-0.0155057142158483	0.0067956593280593	0.0002404271733435	0.1824140307680437	0.1123152386778371	0.0126147128392595	0.0332748786210447	-0.0015694171612935	-0.001136413423757	1.2914354696951073e-06	2.463070226162548e-06	-0.0003778518292079	-0.0003967546208378	1.574142291562029e-07	1.4277200483575604e-07	0.0004482042310921	-7.998515145999914e-07	6.397624454079004e-13	2.0088703276886057e-07	0.0	0.0	0.0	0.0
1536.58276912283	-3.881564834255414	2361086.6063651848	15.06654556252826	2004.5464805320453	-10.042174916209206	4018206.592613409	100.84527704774136	1594.3749057644015	-1.6621855851058172	2.762860919333568	2542031.340131244	1646.6932197363878	1244.9943272468977	1.04829	13.501992	0.1633526302977415	0.1094080792584683	0.0308571437	-0.1344146143	0.0726745151	-0.0421961473	0.1441699094	-0.0633220869	0.0988834417	-0.0920413773	-0.1015962484	-0.1113261511	-0.0776751053	-0.0188409494	-0.0312097262	-0.0188189842	-0.0590945832	-0.1703672835	-0.039281697	0.0426276358	-0.0972421402	-0.0670035153	0.0536835988	-0.0837759085	0.0884765717	-0.1301235523	0.0233362938	0.0682193417	-0.0593787708	0.0129061409	0.1417457889	0.0942007893	-0.0081420553	0.185900246	-0.021181695	0.0425960921	-0.077308944	-0.0068530274	0.1356201482	0.082460439	-0.0703282007	0.091657703	0.098356939	0.1102885462	0.0842366306	-0.0664561876	-0.0198888823	-0.0812296136	-0.0534929538	-0.1007466179	0.0433819654	0.0285938746	-0.1049191222	0.0865656085	0.048821992	-0.0120683194	0.1810576535	0.028723957	0.0326072837	0.0787297079	-0.2279554966	-0.1890871643	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0359390505241492	-0.0001862787745636	0.0012916153525773	3.4699781852952264e-08	-0.1866844533318499	-0.1042486642105019	0.0348510851158116	0.0108677839896739	0.1506105871083178	-0.0318034436597259	0.0010114590286173	0.0226835489491121	-0.0019233748027969	-0.0003539576415033	1.2528601197864936e-07	3.6993706320340138e-06	-0.0005659315497326	-0.0001880797205247	3.537398127264927e-08	3.202785189827423e-07	0.0004479567200612	-2.475110308999829e-07	6.126171041717227e-14	2.0066522304798838e-07	0.0	0.0	0.0	0.0
1528.7936027611308	-7.789166361699245	2337209.8798433584	60.67111261022705	1994.16207584334	-10.384404688705215	3976682.3847318194	107.83586073880292	1588.5963538872018	-5.778551877199789	33.3916617974892	2523638.3755837115	1641.1643154514743	1211.419041386357	1.081713	13.932476	0.0906628739163517	0.069267305835208	-0.0690934536	-0.0860361015	0.0580989202	0.0942822394	0.0941595146	0.0439937707	0.1364167188	-0.0513414634	0.0323882325	-0.1152813748	-0.14015648	0.008468037	-0.0724444807	-0.0811555405	0.0001541849	-0.0487589539	-0.0797180511	0.1233001163	-0.0071672127	-0.0886137869	-0.071969266	-0.1243888989	-0.0149029739	-0.0159010755	0.0938687924	0.1122154255	-0.0416468539	-0.1431856921	0.1129914061	0.0155683531	0.10615081	0.0526831931	-0.0733511064	-0.0401238952	-0.0823667107	0.0760037262	0.0658350724	0.1185431515	-0.0684683373	0.0519849387	-0.0169888329	0.0624159909	0.1932425019	-0.0595700605	-0.031487754	-0.0502234698	0.000618523	0.0363390053	0.1116568978	0.1139402517	-0.065408089	-0.0058773848	-0.0143725106	-0.0849848796	0.0300398324	-0.0515185358	-0.1246119118	0.0425369426	-0.1570265545	-0.0067350949	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0308522507147586	-0.0050867998093906	0.0009518613741663	2.587553230081627e-05	-0.1211071075096299	0.06557734582222	0.014666931489349	0.004300388285087	0.1522132516405889	0.0016026645322711	2.568533602999807e-06	0.0231688739750012	-0.0019589686818951	-3.559387909820005e-05	1.266924229257282e-09	3.837558296645825e-06	-0.000565614134536	3.174151965999782e-07	1.0075240703260283e-13	3.199193491869084e-07	0.0001159467393066	-0.0003320099807546	1.1023062732066989e-07	1.3443646355832662e-08	0.0	0.0	0.0	0.0
1526.258002192199	-2.535600568931841	2329463.4892557226	6.429270245167475	1991.978881082417	-2.183194760923016	3967979.8626783583	4.766339364121703	1584.683114523416	-3.913239363785806	15.31344231828274	2511220.573455634	1636.837909207882	1199.9437922724971	1.146541	14.767455	0.1687685698624154	0.1078626937787711	-0.1450899075	0.0306010693	-0.0587765709	0.0861861101	0.0627732325	0.1159292035	0.1363280645	0.0747762678	0.1362546667	-0.0443876854	-0.1462818954	-0.1095017849	-0.1065104113	0.0038842961	0.0160021143	-0.0732567731	0.0553145307	0.0802634807	0.0949156654	0.0802571932	-0.0780259744	-0.0645806623	0.2576883569	0.0798987918	0.1420767516	0.119668107	0.0904821338	-0.1209991985	0.0505852159	-0.1335506777	0.0008917679	0.0666082501	-0.050378095	-0.0878766602	0.0799770522	0.1189855135	-0.040172067	0.1404975429	0.0181828138	-0.0092042026	-0.1004797514	-0.0706423886	0.1779429878	-0.0655925824	-0.1449355233	0.0318454977	0.0775114346	0.1134404465	0.1026834969	0.0747938584	-0.0350996965	-0.1087286233	0.0688044748	0.08955989	-0.0236373574	-0.0484498117	-0.1485483285	0.0068212792	-0.059069304	-0.0644423176	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0361281152010661	0.0052758644863074	0.0013052407079815	2.7834746077880657e-05	-0.0195632195538451	0.1015438879557848	0.0003827195593119	0.0103111611811769	0.1323372273445358	-0.0198760242960531	0.0003950563418172	0.0175131417412393	-0.0013500332276646	0.0006089354542305	3.7080238741890553e-07	1.822589715798497e-06	-0.0005649219212984	6.922132376000487e-07	4.791591663087415e-13	3.191367771634757e-07	-0.0001158814557107	-0.0002318281950173	5.3744312004979285e-08	1.3428511777630924e-08	0.0	0.0	0.0	0.0
1528.032021778415	1.7740195862158998	2334881.8595802304	3.1471454922776325	1998.439941029489	6.4610599470720445	3993762.197901948	41.74529563965861	1584.2076721191406	-0.4754424042753271	0.2260454797831036	2509713.9484011466	1638.4353478032042	1232.1648387516475	1.228069	15.817536	0.1925135888613108	0.1048260357922839	-0.0496502672	0.1803258346	-0.1151864805	0.0988167019	-0.0983444005	0.0843208819	-0.0037199142	0.0716975888	0.1686962241	0.0087065851	-0.014833268	-0.0826352884	-0.1713530175	-0.1594459351	0.1912181433	0.0078403039	-0.0364323073	0.1914758263	-0.0485654728	0.0319620096	0.0223093063	0.0013007023	-0.0501681884	0.1603811461	0.0684052394	-0.0124667326	0.1028746218	-0.1446620814	-0.0676938331	-0.0823966236	0.1678117662	0.102762341	-0.1013065742	0.1546750977	-0.0516733965	0.0395944227	-0.0789185702	0.0295531623	0.0689007849	-0.075818522	-0.0193997422	-0.0118457734	0.016096622	-0.1770087159	-0.1920178542	0.0735697901	0.027734048	0.1046885912	0.0682804459	-0.0610870153	-0.0820298517	0.0583053504	-0.0097205594	-0.0211606634	0.1283339046	0.0266766578	-0.0362084259	0.097260393	0.0919828733	-0.0492857197	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0281861749119229	-0.0079419402891431	0.0007944604561655	6.307441555631593e-05	-0.040841168862471	-0.0212779493086259	0.0016680010740528	0.0004527511267804	0.0676853409358102	-0.0646518864087255	0.0041798664162067	0.0045813053775968	-2.399945997005653e-05	0.0013260337676945	1.7583655530661866e-06	5.759740788543459e-10	-5.400024003865411e-05	0.0005109216812597	2.610409643812854e-07	2.916025924232263e-09	1.9999352431332584e-05	0.000135880808142	1.8463594021331865e-08	3.999740976726485e-10	0.0	0.0	0.0	0.0
1535.217230437724	7.185208659309183	2356891.944632876	51.62722347781166	2005.7171570577736	7.277216028284556	4022901.314115918	52.95787312232165	1588.261101775117	4.053429655976288	16.430291975948048	2522573.327411908	1643.2529073666817	1248.3335857705324	1.066116	13.731584	0.1271482431825163	0.0732471993575586	0.0264762969	0.1686923984	-0.0965874352	0.0370360036	-0.1994896381	0.072789808	-0.0444752288	0.0476674871	0.0913668326	0.0659332318	0.1401638837	-0.0518336444	-0.0083781368	-0.0653289922	0.1036353417	0.1184459042	0.150578926	0.0585961321	-0.0578746753	0.0271865073	-0.1096361977	0.0937554913	-0.1530445978	0.1309372425	-0.0399676905	-0.127519484	0.0887570365	-0.0318760101	-0.0706040567	-0.008086103	0.0944172459	-0.0063658467	0.1307114116	0.1723093921	-0.0031213628	0.1243994334	-0.099376476	-0.0833232284	0.1338803696	-0.0755813469	0.0174399855	0.0465859808	0.0369478999	-0.0089397297	-0.2087275249	0.1563795598	0.07519596	0.1162511908	0.1219694221	-0.1343464338	0.0016499586	0.034647119	-0.0244298641	-0.1074953333	-0.0097732134	0.1174503216	-0.0152418642	0.0981698214	-0.0385564611	0.0460919577	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0281903857435565	4.21083163359981e-06	0.0007946978483705	1.7731103046524838e-11	-0.0053484230068221	0.0354927458556489	2.860562865990395e-05	0.0012597350083736	0.0253869471763437	-0.0422983937594665	0.0017891541146308	0.0006444970869344	0.0008660011789372	0.0008900006389072	7.92101137255325e-07	7.499580419206204e-07	-0.000150991415555	-9.699117551634588e-05	9.407288128042614e-09	2.2798407571302697e-08	2.0065392723075622e-05	6.604029174303809e-08	4.361320133505583e-15	4.026199851312561e-10	0.0	0.0	0.0	0.0
1539.9421717221255	4.724941284401439	2371421.892248256	22.32507014104112	2014.6152388961227	8.898081838349071	4058674.5607924815	79.17586040195759	1593.3659380399265	5.104836264809592	26.059353290515144	2538815.012505855	1646.384774168854	1278.205684394993	1.090244	14.042357	0.1228736078711024	0.0634120142565403	0.1107477502	0.1144427813	-0.0966225781	-0.0925915487	-0.164308409	0.0423877896	-0.0438147496	0.0613255209	-0.0552015995	0.0795190683	0.1702622294	-0.073977179	-0.1506002389	-0.1065087077	-0.0343478304	-0.0543282908	0.1435946976	-0.14381416	0.0220467424	0.0390337183	0.1083620428	0.178995378	0.043863232	0.0005745585	-0.0750490864	-0.1773209472	0.1163795928	-0.0394120865	-0.0966474997	-0.0570764763	-0.1044189816	0.1847792344	0.0804215382	-0.0640984087	0.1546696436	-0.0060251966	-0.0603873351	-0.1262017022	0.1101644449	0.036941069	0.0789001349	-0.154640833	-0.0397316475	-0.0140926803	-0.0700776129	0.057214788	-0.0169437642	-0.0042465977	0.0822750918	-0.1531717983	-0.0661848596	-0.0158193079	-0.0242558623	-0.0886079373	0.0851645919	0.0506354871	-0.1473958338	0.0724746066	-0.0748475999	-0.012053862	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.028279762825548	8.937708199150199e-05	0.0007997449854692	7.988262785315671e-09	0.0386711151761716	0.0440195381829937	0.0014954551489687	0.001937719741844	0.0098700096399682	-0.0155169375363755	0.0002407753505077	9.74170902930652e-05	0.0001430043138029	-0.0007229968651343	5.227244669940253e-07	2.0450233766238292e-08	-1.996918308488916e-05	0.0001310222324701	1.7166825401451773e-08	3.9876827307782326e-10	0.0004310013965135	0.0004109360037904	1.6886839921124368e-07	1.8576220379658725e-07	0.0	0.0	0.0	0.0
1542.4757850323588	2.5336133102332496	2379231.5474111917	6.419196405791085	2012.7196331259645	-1.8956057701582267	4051040.321570717	3.593321235857164	1596.5097012362637	3.143763196337204	9.883247034644317	2548843.226141504	1649.943641001784	1291.233731901695	1.15182	14.83545	0.2705427540873418	0.1758505150871052	0.1850975872	-0.0189664883	-0.0527822496	-0.1039617545	-0.0161790312	0.0094142413	-0.1607222591	-0.2051725171	-0.1652293306	-0.0652188498	0.0753727941	0.0526634179	-0.1048670916	-0.0737740079	0.0116289469	0.0079380206	-0.0897688891	-0.1274048749	-0.0730102696	-0.0445139414	-0.0242433488	0.0396484813	-0.0084208231	-0.144651886	-0.0682182247	-0.1056393336	-0.0631182136	-0.0528736023	-0.1139353522	0.0816879591	-0.0156129556	0.1105847564	-0.0391130971	0.0415522763	-0.0814062082	-0.0365171492	0.0915046329	-0.128268402	0.0585578002	0.0043793139	0.1406903465	0.0016603177	-0.0546404418	-0.0561539042	-0.0059920821	0.0180012908	-0.1562627522	-0.1501199315	0.0320375746	-0.0843711774	-0.039167977	-0.0064068289	-0.0158251867	0.0085493139	-0.0542277045	-0.0172646209	-0.0105146991	-0.1122758629	-0.1307323279	0.0598742632	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0190829484348711	-0.0091968143906769	0.0003641589209679	8.458139493656175e-05	-0.1225452738681553	-0.1612163890443269	0.0150173441474211	0.0259907240964917	0.0776525854307976	0.0677825757908294	0.0045944775808395	0.0060299240240873	-0.0002989993806776	-0.0004420036944804	1.953672659344112e-07	8.940062964558835e-08	-5.036029501415129e-06	1.493315358347403e-05	2.2299907594762327e-10	2.5361593139123516e-11	0.0002409987473473	-0.0001900026491662	3.610100669017408e-08	5.8080396222967753e-08	0.0	0.0	0.0	0.0
1535.1769845011058	-7.298800531252937	2356768.3737419085	53.27248919501815	2011.05377800082	-1.6658551251443896	4044337.298011372	2.77507329796983	1592.3600279420286	-4.149673294235072	17.21978844888775	2535610.4585875385	1645.1523604639142	1265.621335504477	1.208827	15.569703	0.2117307427444152	0.1096215219454176	0.0773146353	-0.1469071343	-0.0070068522	-0.077782839	0.1120365109	-0.079010063	-0.0558476519	-0.1126809692	-0.1088686608	-0.1209323827	-0.0815050971	0.1312972761	0.1167273701	-0.134540913	0.0004595538	0.0824631235	-0.0292969445	-0.0189049984	0.0325304548	-0.0094188394	-0.0077210607	0.0693722279	0.1068564008	-0.1507919835	0.0376024743	0.0680014553	-0.1135765307	-0.0099304027	-0.1040578156	0.1662445954	0.0825690703	-0.0371524063	0.0724351905	-0.0487567498	-0.0092296219	-0.018087761	0.129364347	0.0190097143	-0.0320730517	0.0022832597	0.1347763899	0.0510311789	-0.0903841649	-0.0603057101	0.0144964822	-0.0443547031	-0.2012957223	-0.087371917	-0.0081947876	0.04864785	0.0165782892	-0.0975868421	0.0219160852	-0.090277376	0.0468120041	-0.0622759258	0.0144423835	-0.0523116788	-0.068585294	0.0207701241	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0222325845072504	0.0031496360723793	0.000494287813872	9.92020738843291e-06	-0.1809205929731518	-0.0583753191049965	0.0327322609617568	0.0034076778806101	0.1294270709540228	0.0517744855232252	0.0026805973511946	0.0167513666957376	-0.0017009310050124	-0.0014019316243348	1.9654122793100107e-06	2.893166283812493e-06	-0.0005657102984548	-0.0005606742689533	3.143556358664126e-07	3.2002814177781894e-07	0.0002470188949354	6.020147588099972e-06	3.6242176982505904e-11	6.101833445510619e-08	0.0	0.0	0.0	0.0
1527.238097879661	-7.938886621444908	2332456.207615085	63.02592078815695	2001.9543690622588	-9.099408938561282	4007821.295807467	82.79924303116897	1587.663684467693	-4.696343474335663	22.055642028935164	2520675.97497753	1641.1076963463065	1220.5649041697811	1.106216	14.248069	0.0664731127537954	0.0367854509327502	-0.0599241621	-0.1516617259	0.0082558262	0.0324848544	0.1391744272	-0.1404300768	0.0097610957	-0.0861920716	0.0351424819	-0.0659539813	-0.1333973276	0.0692861045	0.2078935303	-0.0341191464	0.0195599478	0.0393542012	-0.1947076267	-0.0082991191	0.0515528931	-0.0497655854	-0.0654940436	-0.0391899797	-0.0371883387	-0.0169404602	0.0749797943	0.1635705606	-0.0984006625	0.1180375122	-0.0052168795	0.1326892585	0.0854827833	-0.0743672132	-0.1010054833	-0.1303121115	-0.0686388434	-0.028021399	0.0653389613	0.0970609833	-0.1043913862	-0.0292950185	0.1003702575	0.0196856592	-0.1030505708	0.005864743	0.0284167347	-0.0796034873	-0.1127439928	0.0371590437	0.0327369496	0.1137692297	-0.0251789824	-0.0609518627	0.0479607745	0.0334670511	0.1072613069	-0.0139747569	0.039359995	-0.1253968338	-0.0087223826	0.0505226726	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0081657459171538	-0.0140668385900966	6.667940638351395e-05	0.0001978759479198	-0.1505387998176388	0.030381793155513	0.0226619302505351	0.0009230533553443	0.118756688460337	-0.0106703824936858	0.0001138570625615	0.0141031510540655	-0.0018849438498954	-0.000184012844883	3.386072708193504e-08	3.553013317258492e-06	-0.0005656922880012	1.8010453600074763e-08	3.24376438880446e-16	3.2000776470403256e-07	0.000203967779982	-4.30511149534e-05	1.8533984987308603e-09	4.160285527078556e-08	0.0	0.0	0.0	0.0
1521.2574682273787	-5.980629652282232	2314224.284637574	35.76793103775749	1993.6154054241413	-8.338963638117548	3974502.384744463	69.53831455784665	1582.871350131192	-4.792334336500971	22.96646839280621	2505481.7110661427	1637.659974559607	1186.3291179829664	1.201957	15.481222	0.2449735872509885	0.1655835167565637	-0.1852833839	-0.0419839298	0.0256825328	0.1154410202	0.0801082587	-0.1285329129	0.0060223412	0.0992529361	0.1741954402	0.0822990156	-0.0948014751	0.0198832812	-0.0496424751	0.0792005818	0.0367844279	-0.0170355806	-0.0816339164	-0.0667712306	0.1084576173	0.0445849007	0.0647155179	-0.0377072719	-0.0488052394	0.1575586764	0.0473865443	0.1527333931	0.0017186378	0.0762808387	-0.0488332635	-0.0740348113	-0.075713151	0.0483040164	-0.1118183646	-0.0846325423	-0.0019651985	-0.0756986384	-0.0980539863	0.1005480709	-0.1501082718	-0.0232461714	0.044643319	-0.0756527348	-0.1066621011	0.0606555213	0.0585931302	-0.0148917886	-0.0445451741	0.0844073767	0.0394862626	0.030694977	-0.1905112127	-0.0466450769	-0.0556604577	0.0497434583	0.0640957328	-0.2266283375	-0.0031955229	-0.1038573044	0.096150814	0.1049075936	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0081499951063506	-1.5750810803199025e-05	6.642242023353873e-05	2.480880409581711e-10	-0.0195595463412558	0.130979253476383	0.0003825758530757	0.0171555648412305	0.0171575386458897	-0.1015991498144473	0.0103223872430185	0.0002943811323851	-0.0019814009454829	-9.645709558749982e-05	9.303971289176076e-09	3.925949706760529e-06	-0.0005658516443469	-1.5935634570002789e-07	2.53944449148668e-14	3.2018808341009057e-07	0.0003549399910359	0.0001509722110539	2.279260851050333e-08	1.259823972365648e-07	0.0	0.0	0.0	0.0
1526.3554321862443	5.097963958865648	2329760.9053644566	25.989236525893112	1994.152943552276	0.5375381281346563	3976645.9622782064	0.2889472391985102	1585.374894613748	2.5035444825559807	6.267734976136493	2513413.5564715527	1641.7536690245568	1219.084282894684	1.363727	17.564816	0.2524639695899653	0.1535973089321324	-0.0481054978	0.0611684499	0.1266020554	0.1823795014	-0.0149784618	-0.0967985475	-0.1066821885	-0.0083979165	0.1880360833	0.0619956709	0.0727872409	0.0454887722	-0.0193385269	0.1727005215	-0.1250699656	-0.0195484469	-0.2305856692	-0.1020037161	-0.1877507152	-0.0983510671	0.0479209189	0.0291627653	0.0079134727	0.2248967578	-0.021737007	-0.0200990399	-0.112712454	0.1030824975	0.0098255038	0.1176114344	-0.2446856507	0.0121049904	-0.1101286002	0.0640734998	-0.231606437	-0.0291251981	-0.0904679728	-0.1249535051	-0.224889907	-0.0598307284	0.1377143788	0.0020662418	-0.1875475435	0.0882226914	0.0777501541	0.0746607201	0.0429439804	0.0138008609	0.0861208989	-0.0411778337	-0.1321575201	-0.0390495792	-0.1636138366	-0.0153485593	0.100591982	-0.0732811981	0.1274257047	-0.1476805111	-0.056689472	0.0749730082	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.0082601155767321	0.0001101204703814	6.822950934097227e-05	1.2126517997042684e-08	-0.0422729123288547	-0.0227133659875989	0.001786999116763	0.0005158969944866	-0.0938941880395702	-0.1110517266854599	0.012332485999822	0.0088161185476101	-0.0002344445879001	0.0017469563575827	3.051856515298963e-06	5.4964264795647707e-08	-0.0001850705800714	0.0003807810642755	1.4499421891078245e-07	3.4251119607964484e-08	0.0005989776981081	0.0002440377070721	5.955440247305688e-08	3.587742828308781e-07	0.0	0.0	0.0	0.0
1530.6249498870638	4.269517700819506	2342812.7372167767	18.22878139761108	1999.84789172514	5.694948172864088	3999391.590037488	32.43243469160801	1589.614494742928	4.239600129179962	17.97420925534275	2526874.241896814	1642.8585487559294	1230.2778771247392	1.238198	15.948004	0.2974038105611774	0.2150623791471026	0.0155451946	-0.0260628303	0.1088011433	0.0105474704	0.0929558433	-0.0406454694	-0.0109566027	0.096962625	0.0729258872	0.0035424027	0.0770392078	0.0510171332	0.0003296511	0.1800792577	-0.0422980704	-0.0133855712	-0.0966271699	0.0438336932	-0.0093514619	0.1635060243	-0.0933824796	0.0068999554	0.1423993782	0.055964477	0.0218666667	-0.0253256099	-0.1122192663	0.1819636465	-0.0269422347	-0.0638729449	-0.1732945459	-0.0404549261	-0.1221013264	0.038667897	-0.0018313633	0.181102223	0.0388299764	-0.0994155645	-0.1233583223	-0.0539972563	-0.0625926319	0.0134442892	-0.0423521776	0.3216891464	-0.1214944588	-0.0181306096	0.0952788244	0.1366812542	0.0476903183	-0.1076098429	0.0463385791	-0.1186564831	0.1174457633	0.1069978558	-0.1299980833	-0.1335045017	-0.0242433966	-0.0432402459	-0.0410888283	0.1022651794	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	0.0170261706206957	0.0087660550439636	0.000289890486005	7.684372103379968e-05	-0.0313056838965479	0.0109672284323068	0.0009800458442305	0.0001202800994863	0.1097810495269868	0.2036752375665569	0.0414836023977934	0.0120518788352467	-0.0011792874722759	-0.0009448428843758	8.927280761555814e-07	1.3907189422668816e-06	-0.0005659444066081	-0.0003808738265367	1.4506487174070825e-07	3.202930713709945e-07	0.0007531667775626	0.0001541890794545	2.3774272223026133e-08	5.67260194824031e-07	0.0	0.0	0.0	0.0
