global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
1717.4981773895056	-2.0648009414096578	2949799.9893362736	4.263402927646209	1922.6490680762297	-18.21142216970225	331.65589744312246	3696579.4389743945	1776.906563286493	-0.250156807099529	3157396.934650616	0.0625784281382309	1801.2852650971142	1315.3705326330592	1.547856	24.928926	0.4812367976440314	0.2681770293091441	-0.0280089536	-0.0043065029	0.1695205966	0.0686952056	0.094973186	-0.0299511974	0.1866161421	0.0380833559	0.2032401052	-0.060886413	-0.2666439726	0.0575051844	-0.0736377897	0.0103069996	0.178749749	-0.0360435229	-0.1433637152	0.0611201235	0.0159126164	0.1723392109	-0.0958231702	-0.0609006407	-0.0478443968	0.0004708338	0.02059802	0.1023409801	0.2435945956	0.0062426803	0.1564955225	0.0636342754	0.1697629907	-0.0026068998	0.0363513957	0.1256201224	-0.1564314828	0.1583783931	-0.0784096658	0.0226751388	-0.0693138704	-0.0836752635	-0.0324129448	-0.1887021414	-0.2753432919	0.1888229419	-0.1650411786	0.0232274345	0.1397818951	-0.0645725353	0.0084816564	0.0552431895	0.0272166302	-0.0165248187	0.0515929614	0.0023320205	0.0022973106	-0.0575767738	-0.1531313425	-0.1950609784	-0.1863097415	0.1903435788	0.130382449	0.1355602904	-0.1582923393	0.0483478813	-0.0731254448	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0545259328005443	-0.030977492224224	0.0029730773477694	0.0009596050245018	0.4585635117954325	-0.0546724184389831	0.0029890733379672	0.2102804943501597	-0.1042652824571774	0.1721425874072793	0.0296330703992727	0.0108712491258749	-0.0021961542769846	-0.002755400246027	7.592230515805651e-06	4.82309360831775e-06	0.0011507102691419	0.0007403635605978	1.324134123508624e-06	5.481382018610525e-07	0.0002647637381999	-0.0009731221848461	9.469667866396474e-07	7.00998370655852e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1719.0494601023704	1.551282712864804	2955131.046278252	2.4064780552331864	1919.138121836284	-3.5109462399457243	12.32674349978902	3683091.1306853	1780.9007514287962	3.9941881423030736	3171607.486439651	15.953538916114478	1806.485583261593	1336.8378337154809	1.501807	24.187277	0.5364281475863341	0.3648241803334337	-0.0952506047	0.0091506519	-0.0476161448	0.1066380116	-0.0140372838	0.0551354115	-0.1351533355	0.1016350385	0.0729464243	-0.1744036673	0.122425696	-0.0384919312	-0.1858048928	-0.1063967563	0.0381904112	-0.1918257469	0.1158038936	-0.0710671947	-0.0270066916	0.0600502836	0.0009754618	-0.1408919194	0.080567616	-0.0619983819	-0.0549810719	0.1327692178	-0.172273306	0.05184756	0.0664479623	-0.1638027976	0.0650080148	-0.0522644666	0.2285083207	-0.0923783586	-0.0275502146	0.053649762	-0.1458868882	0.1199498238	0.0649358383	0.0538460516	0.0113365945	0.0068820532	-0.0340444613	0.0020530608	-0.1015071547	0.0681241936	-0.001453233	-0.0134190497	0.1412606889	-0.0894829973	0.0655294713	-0.1204512731	0.0698268732	0.0368972782	-0.0936731851	0.0450550933	0.0309151298	-0.0461146796	0.2429722347	0.0476197103	0.17522602	-0.0459858134	-0.0513965867	-0.0736289977	-0.0832805304	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0479329342435335	-0.0065929985570107	0.0022975661851949	4.3467629972746416e-05	0.1037973478403557	-0.3547661639550767	0.1258590310874004	0.0107738894186917	-0.0466192467802386	0.0576460356769387	0.0033230654292669	0.0021733541703567	-0.0003820093591203	0.0018141449178643	3.2911217830128678e-06	1.4593115045550234e-07	0.0008599956589629	-0.000290714610179	7.395925334350326e-07	8.451498457152797e-08	2.1164278297044564e-05	-0.0002435994599028	5.934069686496289e-08	4.4792667583475154e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1707.2251897980575	-11.824270304312904	2914617.8486810136	139.813368229456	1879.44144561587	-39.69667622041402	1575.8261029483838	3532300.147498671	1777.1574782403522	-3.743273188443936	3158288.7024656083	14.012094163323232	1800.9217826981685	1316.2777987986387	1.180191	19.007513	0.2902423041598838	0.1673982802022692	-0.0410239733	-0.143157094	0.1014070495	0.0477077319	-0.2742821587	0.055153168	-0.0830742254	-0.086622836	0.0885068	-0.0477429765	0.261042898	0.0467879913	-0.1606551564	-0.1224158947	0.0956153608	0.0622973588	0.0946124884	0.0500342758	-0.0317301165	0.0608152168	0.0422170301	0.0829928348	0.0068011512	-0.0876747078	-0.1530196914	-0.0088296458	-0.2645746052	-0.0859946524	0.0414030679	-0.1084580719	0.1449683023	-0.1644290417	-0.0364710604	-0.070731442	-0.0965944307	-0.010313965	0.0684207696	-0.0312893197	-0.0398222672	0.0559078358	-0.0631764656	0.1247585094	-0.0232035631	-0.0555293462	-0.1474171711	0.0701418653	0.0665361743	-0.0185380891	-0.0023662264	-0.0623824756	0.0898358021	0.0511127155	-0.1145593294	-0.1014088528	0.0030303619	0.0961117693	0.0443242793	0.0585690253	0.0075040809	0.0881465979	0.0603414653	-0.037404539	0.0245693841	-0.0217250851	0.127622448	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0297377763444899	-0.0181951578990436	0.0008843353419149	0.0003310637709711	-0.0282257324667654	-0.1320230803071211	0.0174300937337805	0.0007966919732854	0.036665162044386	0.0832844088246246	0.0069362927532672	0.001344334107741	-0.0011269843677209	-0.0007449750086006	5.549877634394642e-07	1.270093765087277e-06	0.0005490324005767	-0.0003109632583861	3.01436576883014e-07	9.669814806616257e-08	-5.769059729804674e-05	-7.88548755950913e-05	6.218091405117326e-09	3.328205016605398e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1705.107002459874	-2.1181873381835885	2907389.8898376967	4.486717599641276	1896.2543194110576	16.81287379518767	282.67272525290826	3595780.4438850936	1774.1206908360425	-3.0367874043097345	3147504.225652557	9.222077738974257	1799.5390650404174	1289.6657071881457	1.00348	16.161495	0.242209468412983	0.1736750442391038	-0.1440233159	-0.0448068662	0.0859537323	0.1058776325	-0.1740544139	-0.0147625667	-0.1156795405	0.1135725778	-0.1527827519	0.0182761922	0.1827047961	0.148818961	0.0399507945	-0.1332274056	0.0304771524	-0.0007885099	-0.0176533621	0.0028508195	-0.0059160006	0.1078619129	-0.1523476674	0.141103389	-0.0289345016	0.0902587308	-0.0438438559	-0.0371650863	-0.1523019435	-0.1884648048	-0.0789683938	-0.116670737	0.0241818273	0.0620313553	0.0070809012	-0.0017266922	-0.055224413	0.0844108689	-0.0170888784	-0.199053609	-0.0581677187	-0.0853990577	-0.0800014798	0.0798146692	0.0861020757	-0.0312994252	-0.2148837796	-0.0628472026	-0.0207311999	-0.0567682087	0.0946767554	0.0866622444	0.1223105059	0.052545535	0.0125015057	0.0455248164	0.0640466659	-0.045344593	0.0870120323	0.0991262132	0.0169876535	-0.0051984897	0.0862591245	-0.0729231437	0.0411938416	0.0073521445	-0.0387601642	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.029638620364679	-9.915597981089916e-05	0.0008784478171215	9.831908332259442e-09	-0.0634182607281417	-0.0351925282613763	0.0012385140454277	0.0040218757937825	-0.1002563806472949	-0.1369215426916809	0.0187475088530698	0.0100513418604952	0.0002720159454948	0.0013990003132157	1.9572018763776265e-06	7.399267460342999e-08	0.0005489919102579	-4.0490318800080756e-08	3.013921175286181e-07	1.6394659165321725e-15	-5.857462336584413e-05	-8.840260677973893e-07	7.815020885453144e-13	3.430986502450493e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1705.1712463447109	0.0642438848369693	2907608.9793607746	0.0041272767389457	1885.701903393988	-10.552416017069618	111.35348379730742	3555871.6684637093	1772.2845491754929	-1.8361416605496288	3140992.5232461803	3.3714161976059485	1796.4659983045644	1287.1198538672145	1.171286	18.864092	0.4462477992917948	0.3408184387973231	-0.169671474	-0.0497521681	0.1424132655	-0.1434278546	-0.1685793911	-0.186217858	0.0433405505	0.0543716359	0.0785788825	0.0300856295	-0.0477191143	0.2033516703	0.107198844	0.0708713085	0.0644768402	-0.0282523517	-0.0009086344	-0.0647994597	-0.1306735765	0.0221334265	-0.1038175297	0.0649366773	-0.208725676	0.0795245672	0.0345625627	0.0066100113	0.087599399	-0.2167401659	0.007394053	0.1166079742	-0.03989155	-0.0589975522	0.0318318915	-0.0100452183	0.097828732	0.0903039947	0.144883803	-0.0663209026	-0.1412230026	-0.1699880226	-0.1103234502	-0.1164731424	0.0600950865	-0.1549516316	-0.0749061705	-0.0058542927	0.0543048585	0.0319827698	-0.084060322	0.0848142631	0.0181877547	0.2084762537	-0.1228933161	0.0599991478	0.009149196	-0.0916109223	0.0875754471	0.0053748286	0.0031379802	-0.0858247859	0.108954663	-0.0022055937	-0.0913013993	-0.0178341643	-0.0098678263	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0296753517405505	3.673137587149877e-05	0.0008806265009253	1.349193973413322e-09	0.2726740757132404	0.3360923364413821	0.1129580586146272	0.0743511515660699	-0.1504622756186933	-0.0502058949713983	0.002520631889879	0.0226388963843556	-0.0005969718361837	-0.0008689877816785	7.551397647065205e-07	3.563753731965384e-07	0.000329050138222	-0.0002199417720358	1.0827399346391729e-07	4.837438308629179e-08	-0.0001679017997143	-0.0001093271763484	1.1952431488326368e-08	2.819101434730091e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1710.7148353832386	5.543589038527671	2926545.248000301	30.731379428084143	1899.591365295049	13.88946190106094	192.9171519010234	3608447.355103508	1774.7475384398597	2.462989264366797	3149728.825198341	6.066316116386097	1798.375691710058	1285.5364173904327	1.12739	18.157131	0.2042794916724461	0.1544359670320357	-0.1076198592	0.0135834687	0.0915094848	0.1116029584	-0.0687857516	0.0513486247	0.1802835916	0.2268510701	0.0835044947	-0.0209694902	-0.0919804855	0.077580307	0.0465262979	0.2603641043	-0.0453950385	0.0100465417	-0.0649850915	-0.2473283658	0.009740205	0.0007211432	0.0185168659	0.0388126928	-0.0197302953	0.0588375662	-0.0903708192	0.0224054608	0.07982855	-0.0295049926	0.1766020543	0.2211406384	-0.0755055154	0.1915956504	0.0446146181	-0.1367373104	0.1031406294	0.0249925231	0.0165678385	0.029981803	-0.0275848835	0.0568438528	-0.0741914778	-0.0467054828	-0.1048023735	-0.1467347634	-0.0089421196	0.0135215819	0.0005491469	0.0054591236	-0.0780831578	0.2277202692	-0.0176933552	0.0079755816	0.1568529787	0.0239235713	-0.035446233	-0.1320932765	0.1113060652	0.0384897241	-0.0195605831	0.0268513227	0.0645868728	-0.0476828642	-0.074716918	0.0187343551	-0.0828849131	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0222799848016421	-0.0073953669389083	0.0004963977227614	5.469145216109939e-05	0.2690187193370121	-0.0036553563762283	1.3361630237233073e-05	0.072371071353726	-0.0063782820814139	0.1440839935372794	0.0207601971936507	4.068248231008563e-05	-0.001088378919003	-0.0004914070828193	2.414809210449744e-07	1.184568671330139e-06	0.0005492392446833	0.0002201891064612	3.016637479002819e-07	4.84832426042257e-08	-0.0004392011068343	-0.00027129930712	7.36033140437921e-08	1.928976122444742e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1715.9785786988805	5.263743315641932	2944582.48255343	27.70699369296512	1914.2366109091847	14.645245614135774	214.48321909836312	3664301.802545082	1775.7543094916632	1.0067710518035256	3153303.3676782134	1.013587950749577	1801.3660495232875	1321.786422183452	1.230422	19.816509	0.6074916052345368	0.3931568629818184	-0.0083300696	-0.0784851081	-0.0673660861	-0.0215935081	-0.0127748332	-0.069335288	-0.1130623975	-0.0903549131	-0.0340707009	0.0098399921	0.0748531306	-0.0486099793	0.0570198213	0.0375967331	-0.1423154251	-0.0676387351	0.059270924	0.0639382581	0.0117262191	-0.0673092527	0.0922931211	0.0341394659	0.0348799591	0.1322650604	0.0889056745	-0.0188777425	-0.0643853834	0.003851512	-0.1145904298	0.0170567044	-0.1284108487	-0.1045412403	0.0631483043	0.0700757132	-0.0222732085	-0.1408165283	0.0800669379	0.1149677393	0.1178452242	-0.0616549776	-0.1920896003	0.1045364631	0.120431288	-0.0416163527	-0.1139042099	-0.1461898553	0.086100504	0.1344620791	0.0553464664	0.0241574889	-0.0044704966	-0.0260625913	0.0481093258	-0.0132248026	0.1116491723	0.0868997751	0.015855102	0.0739721554	-0.021872321	0.050840974	0.1547924299	0.0401927136	-0.0407824927	0.1253592737	-0.0605419876	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0112820512994176	-0.0109979335022245	0.0001272846815226	0.0001209545413193	-0.0874116020084727	-0.3564303213454848	0.1270425739744455	0.0076407881656876	-0.1342981134553014	-0.1279198313738875	0.0163634832587238	0.018035983277653	0.0003139660031184	0.0014023449221214	1.966571280599676e-06	9.857465111414317e-08	-0.0001970541636848	-0.0007462934083681	3.883034342551595e-08	5.569538513736756e-07	-0.000344969057065	9.423204976929998e-05	8.879679203723831e-09	1.1900365033231524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1716.2418320092213	0.263253310340815	2945486.0259383684	0.0693023054053974	1908.2414583285176	-5.995152580667082	35.94185446547917	3641385.463283748	1776.728399453387	0.9740899617238484	3156763.8054241943	0.9488512535311684	1801.9241828714896	1329.844467011408	1.102828	17.761547	0.3215123913864129	0.2413889313637434	0.0216271174	0.1020491677	0.0624117212	-0.1149907262	-0.0084086872	-0.0202387505	0.0908238091	0.027624093	-0.0654165465	-0.0623596483	0.1001331548	-0.0221566403	0.0632169425	-0.0465587717	-0.0331984727	0.0392506494	-0.1343012315	-0.0634092983	-0.059943123	0.0004734596	-0.1178748117	-0.0133974037	0.0408237514	-0.0482956772	-0.0308667876	0.0496775405	-0.0984014294	-0.0057055037	-0.0594630649	0.0205044899	0.0473374955	0.150436134	-0.0602366166	0.012402804	0.0923068145	0.0566726971	-0.0175321862	-0.0180332082	0.0177052595	-0.0078989578	-0.0451768629	-0.0230664869	0.1033769935	-0.177586534	0.0750991401	-0.0244441098	0.1199881197	-0.0728459897	-0.0015876415	-0.0007011097	0.0218384732	-0.0211249443	0.01238493	0.0190540462	-0.0277276616	0.0483475117	0.0114475673	-0.0878638577	0.0029762514	0.1098439479	0.1295778654	-0.0264199461	-0.009827509	0.0885430488	0.0242303533	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0227198756664677	0.0114378243670501	0.0005161927502997	0.0001308238262514	0.1495389043729318	0.2369505063814045	0.056145542474404	0.0223618839210568	-0.0982691274245581	0.0360289860307433	0.0012980878344034	0.009656821404784	0.0002180316804702	-9.59343226482e-05	9.20339426196894e-09	4.7537813688659394e-08	0.0003089776405564	0.0005060318042412	9.546718236379993e-08	2.5606818690360413e-07	-0.0002050336918101	0.0001399353652549	1.9581906449022276e-08	4.203881477727907e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1713.232177466516	-3.0096545427052206	2935164.49390666	9.05802046642617	1905.4338577541373	-2.8076005743803307	7.882620985260763	3630678.186275814	1775.9031191013005	-0.8252803520865655	3153831.888433728	0.6810876595401255	1800.2807693400025	1303.5805822414147	1.063273	17.124489	0.3432298571835611	0.1849728667712485	-0.0451154095	-0.083731395	0.0056055742	-0.0460490556	-0.0177122368	-0.0197864851	0.0963769765	0.050832917	0.1373109069	-0.1008027138	0.000235387	-0.0121495693	0.0128794802	0.1076711491	-0.048632908	0.1629923562	-0.0366994319	-0.1083684977	-0.177875395	-0.1079066106	0.0862562415	0.14111308	0.0014102415	-0.0149659026	-0.0585675469	0.0912643258	-0.0310444856	0.0227084316	0.092941086	0.0916599257	-0.0792966346	0.003358718	-0.178714155	-0.1050395527	0.1580575982	0.0734349343	0.1541024157	0.0088968334	-0.029796305	0.119936347	-0.0412999052	-0.0484718155	-0.0798797764	-0.1596949548	0.0790795373	-0.0339094877	-0.0204841693	0.0666619207	-0.1525957546	-0.0080764015	-0.0648250658	0.0401278338	0.0502183196	-0.1063169457	-0.0796760003	-0.1057962372	0.1694420605	-0.0042649036	0.0912305883	-0.0936456438	-0.0471331705	0.043220647	-0.0810991381	0.0351363578	-0.0156383661	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0669645109712604	0.0442446353047926	0.00448424572962	0.0019575877532541	0.2802949898191258	0.130756085446194	0.0170971538812123	0.0785652813177038	0.0185599403543363	0.1168290677788944	0.0136490310780855	0.0003444713859565	-0.0001240379225991	-0.0003420696030693	1.1701161334398845e-07	1.5385406242700323e-08	-0.0001969761214506	-0.000505953762007	3.8799592421721524e-08	2.55989209289036e-07	-0.0003850116998074	-0.0001799780079973	3.239208336267618e-08	1.482340089885835e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1718.1461439216805	4.913966455164427	2952026.17187294	24.147066322481248	1911.0370089739736	5.603151219836263	31.395303592352608	3652062.449668192	1774.453737973207	-1.4493811280935915	3148686.0682070865	2.100705654473852	1799.4187974471802	1330.6885486094664	1.138974	18.343693	0.4555993721024951	0.315040456320129	0.1199396888	0.0466585738	0.0198810003	0.0499091746	0.0294929317	0.072169908	0.1130048253	0.0394279207	-0.1482574543	0.1021806426	0.0637102078	-0.0807294174	0.0752922138	0.1647962603	-0.0462481862	-0.0196742884	-0.0861852024	-0.0147437687	0.111506725	-0.0280130758	-0.0169056003	0.0321681247	-0.00176716	0.0129544212	-0.0886645886	-0.1155613858	-0.0447672087	0.0748157718	-0.0006849899	0.154826901	-0.053339593	0.1249364513	0.0084264076	0.0549295998	0.0245017691	-0.0925702798	-0.058463508	0.0591279598	-0.0206044177	0.0032193996	-0.1252084604	0.1096025349	0.0434578303	-0.0638259848	0.0363050491	-0.0681235481	0.0771818511	-0.008586786	0.0158305895	0.047491521	-0.048256067	-0.0727785056	0.1400007744	-0.0387808688	0.1246972691	0.0279534903	0.0194621772	0.0164355638	-0.0983314134	0.1379810582	0.0462907535	-0.0351211285	0.0189767738	0.1147326709	0.0173470033	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0011053977711981	-0.0658591132000623	1.2219042325697273e-06	0.0043374227914986	-0.0176235237942989	-0.2979185136134247	0.0887554407536323	0.0003105885909282	-0.0542600075677768	-0.0728199479221131	0.0053027448153792	0.0029441484212551	0.0002519616810882	0.0003759996036873	1.4137570197300666e-07	6.348468873679179e-08	-0.0001970490054989	-7.288404830000077e-08	3.882831056810552e-08	5.3120844965968455e-15	-0.0003889751594097	-3.963459602300014e-06	1.5709012019064185e-11	1.5130167463780156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1721.5692393341044	3.4230954124238906	2963800.645821407	11.717582202557486	1930.3085002109144	19.271491236940847	371.39037449548783	3726090.9059865098	1776.9177698327392	2.4640318595322697	3157436.7607473554	6.071453004790055	1802.8916539993204	1347.2892224746006	1.092972	17.602806	0.2222181752549993	0.1143462593657155	0.0368771993	-0.0085209248	-0.1529786741	-0.1921503379	0.1008415441	-0.0094697751	0.0113568464	-0.0461378971	0.0084832375	-0.0215867652	0.0474517078	-0.1406219808	0.1526145834	0.0826634317	0.0133302867	-0.0169528764	0.0084166605	-0.1063311612	-0.130839883	-0.0391291515	0.0664115698	0.0052129647	0.0655591624	0.2289322093	-0.0187833627	0.0130160906	-0.0518346445	0.1090977027	-0.1039448359	0.1438789599	-0.10108697	-0.0259230119	0.0160583912	-0.0648441131	0.1141028435	0.0779071346	0.0947309625	0.0728042357	0.0860153713	0.057098465	-0.2277185074	0.0081950762	0.0954896747	-0.1181991824	0.0736646305	-0.0923908924	0.039083626	0.0710267585	-0.0292668302	-0.1863836281	0.0137622488	-0.107783504	-0.0651700811	-0.0242866864	0.0307914109	0.0020735061	0.1307476033	-0.0153986386	0.0639377715	-0.0105629506	0.1100452199	0.039020838	0.0126704431	0.1324872186	-0.0006458288	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0440926293944983	0.0429872316233002	0.0019441599669205	0.0018479020826352	0.0788567641287443	0.0964802879230432	0.0093084459577133	0.0062183892488564	-0.0899137807026448	-0.035653773134868	0.0012711915387526	0.0080844879602433	7.602871900904163e-05	-0.0001759329620791	3.0952407145946575e-08	5.7803661141558086e-09	0.0003459936788967	0.0005430426843956	1.1971162583647277e-07	2.948953570755792e-07	-0.0001660131544087	0.000222962005001	4.9712055674065964e-08	2.7560367436726873e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1719.9373081508647	-1.631931183239658	2958184.343969242	2.66319938682999	1919.917486608381	-10.391013602533349	107.97316368803308	3686083.155384643	1776.9589452141884	0.041175381449193	3157583.092976721	0.0016954120374865	1802.297247138578	1344.9358978271484	1.240116	19.972635	0.3657226254739756	0.2186852518097998	0.1525885599	0.1352275568	-0.0178441028	0.089642579	0.0715130797	0.1677668772	0.1322471629	0.0809030638	-0.0269066524	-0.060600331	0.0668978942	-0.1523569377	-0.1021013797	0.0467005134	-0.0887029216	0.0157279681	-0.0911526542	-0.2699921695	-0.029401992	-0.0657627376	0.0033654402	0.0995451488	0.0910506416	-0.1984490432	0.0707266414	0.025852287	-0.1015611242	0.1624696334	0.0597072225	-0.0148909607	0.0382749971	0.181033825	0.007380491	-0.1409564997	0.2266393659	-0.0020691285	0.0335522981	-0.0108616304	0.0337415072	0.0340476452	0.0924925522	0.0396299917	-0.0655924247	-0.1345104256	0.2341188925	0.0258053461	-0.0348738686	-0.0580449594	-0.0828046158	0.0574620303	-0.046162287	-0.0719425531	0.1237249595	-0.1269547384	0.0374255285	0.0625190919	0.1274143055	-0.1147965401	-0.1037976009	0.0543430503	-0.1087409729	-0.0842526111	0.0016520121	-0.0374909125	0.0419770586	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0279319820545538	-0.0161606473399445	0.0007801956214959	0.000261166522446	0.2040709357074348	0.1252141715786904	0.0156785887641377	0.0416449468005079	0.0780418289975131	0.1679556097001578	0.0282090868297517	0.006090527073277	-0.0004999767140919	-0.0005760054331009	3.317822589618035e-07	2.499767146341336e-07	9.711724954608592e-05	-0.0002488764293506	9.431760159396726e-09	6.19394770863112e-08	-0.0004689752290608	-0.0003029620746521	9.17860186775046e-08	2.1993776547262987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
