global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
901.4346226771752	1.7539134257599471	3.0762123050609937	812584.3789611412	1238.5805487771636	1.474930624360013	2.175420346675018	1534081.7758091397	926.1795617695566	0.578051797381363	0.3341438804558244	857808.5806396479	1000.103058072836	649.447441526337	1.184939	20.261164	0.2765046166679614	0.2483821792979296	-0.0793299921	-0.1018060503	0.218358804	-0.0652590031	-0.1968272014	0.1036822573	-0.1965576304	0.087981987	-0.0950824519	0.0068595001	-0.1050647325	0.1522808893	0.0899589882	0.1283812643	-0.2920338846	-0.102870378	0.1864845624	-0.1054004547	-0.100585683	-0.0360542634	0.0852638689	0.0115410194	-0.1802381565	-0.0491927503	0.0165938065	-0.0240924357	-0.0887381915	-0.0149247311	-0.2976717669	0.0557983849	-0.0167564212	0.1608715191	-0.0280118995	0.2365786716	0.0516804789	-0.0444611748	0.1276859267	0.0025597891	0.0039928983	0.0002872678	0.1200425529	-0.0976014657	-0.1914822859	0.0372055105	0.0981909731	0.1025785887	0.2104845938	-0.1505397271	0.0357580315	0.1847936984	-0.0316886643	-0.0687194489	0.2735205673	0.0281225516	0.127627334	0.2052800671	-0.1476496567	-0.169072349	0.1646251377	-0.2511215707	-0.1444194977	0.0137998102	0.0715985558	-0.0719435468	-0.047487433	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	-0.0858340674748348	-1.6371298414974422e-06	2.6801941179214404e-12	0.0073674871392744	-0.0152761334078235	-8.319704659249909e-05	0.0002333602518936	6.921748561714464e-09	-0.2077510044475019	-0.2437869751252889	0.0431604798489459	0.0594320892407382	1.1174493463268808e-05	0.000266892243457	1.2486930416063728e-10	7.12314696175473e-08	0.0012890034059058	-0.0001779590066817	3.1669408059137354e-08	1.6615297804367526e-06	0.0005049929021173	0.000207804897186	2.5501783118885297e-07	4.3182875294484054e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.9613585259644	1.526735848789258	2.330922351978256	815339.2149910553	1241.2854094273837	2.7048606502200983	7.316271137109092	1540789.4676573076	928.9512571461584	2.7716953766017696	7.682295260675625	862950.438153428	998.5941734389504	640.7193372281272	1.337418	22.868385	0.2954125219873373	0.151629289443148	0.0317576208	-0.0752738765	0.0558784758	-0.0083200037	-0.0711481728	0.0113788026	0.0914754253	-0.1875738665	-0.2601615509	0.1619093457	-0.1694655542	0.1132407573	-0.0899024321	0.0008850998	0.1964423558	0.0857217451	0.1904712536	-0.1615064671	0.142778935	0.0551997407	0.0956354302	-0.0178082989	-0.1964040385	-0.1462426508	-0.0542289891	0.0142407464	0.1338267761	-0.2173145136	-0.0464900129	-0.0055889073	0.0967597859	-0.0611372058	-0.0167510094	0.0447847253	-0.0716201495	0.285861457	0.1335608454	-0.1265191972	-0.2625519088	-0.0360015679	0.0963419219	0.0166022254	-0.1454230998	0.0917796085	0.0102813034	0.1115299069	0.223228621	-0.0646555654	0.0679434753	0.0230196856	-0.0885549495	0.0563959117	0.0574728494	0.1896117768	0.1256948623	-0.1065891705	-0.0306938904	-0.0382564739	0.2830527887	-0.0886519156	0.0818351955	0.2581174979	-0.1190028107	-0.092582519	-0.1803883893	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	-0.0242265003685275	0.0616075671063073	0.0037954923247581	0.0005869233201062	-0.0543372555990373	-0.0390611221912138	0.0029525373460351	0.0015257712668369	-0.0932844327299591	0.1144665717175428	0.0087019853897502	0.0131025960407673	-0.0001982167355502	-0.0002093912290134	3.9289874252177924e-08	4.3844686787770935e-08	0.0004198978179996	-0.0008691055879062	7.553445229297816e-07	1.763141775608252e-07	0.0010320413046431	0.0005270484025258	1.065109254489432e-06	2.7778001860499773e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.915243203191	2.953884677226597	8.725434686354077	820682.4278678967	1247.4866432264014	6.2012337990177	38.4553006300795	1556222.9250282748	930.8550701914188	1.9038130452604487	3.624504111303865	866491.1617010712	1001.4297518588528	644.9503201949755	1.399523	23.930319	0.5569888520849946	0.4032673370295258	0.0555045446	0.2189732015	-0.0195835744	0.1617642974	0.0042995419	-0.0930717244	0.0786100142	-0.1676228188	0.0061243193	0.2246605106	0.0964873895	0.0389040397	-0.0856744567	-0.0765859388	-0.2036084259	0.2387785793	-0.1124281782	-0.0038510903	0.0954175808	0.1175059543	-0.0156654154	0.0394964466	-0.2525016536	-0.0565838487	-0.0854986337	-0.102436001	0.2418777803	-0.0069752636	0.0748836379	0.0953568214	0.0172953872	0.0750300777	0.1457786061	0.0632943264	0.2080109143	0.1076854706	-0.012406153	-0.117534001	0.0694630575	0.1690462731	0.0350787174	0.0802520784	0.0359002096	-0.0367158922	-0.1728404544	-0.0363175176	0.1031174175	0.1228581094	0.1362914699	-0.100102426	0.0997562312	0.2790237422	-0.1001579614	0.1252475345	-0.1004479048	-0.0842072871	-0.2018884324	-0.100504909	-0.091430528	0.2033123537	0.0382421124	0.0621071177	-0.0700127895	0.1685521315	-0.2753762656	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	-0.0337737754243221	-0.0095472750557945	9.11504609909977e-05	0.0011406679064125	-0.027871998600716	0.0264652569983213	0.0007768483059983	0.0007004098279871	0.2709717790088746	0.3642562117388337	0.0734257050192343	0.132682587790326	-0.0021379537800911	-0.0019397370445409	4.570846365805823e-06	3.7625798019642658e-06	-0.0002110011007891	-0.0006308989187887	3.980334457287507e-07	4.4521464534211935e-08	0.0004682751021318	-0.0005637662025113	2.1928157127654773e-07	3.178323310940122e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.5589684777996	-4.356274725391472	18.977129483084543	812808.573642754	1240.8519730058688	-6.634670220532598	44.01884893522208	1539713.6189125574	928.999473633604	-1.855596557814806	3.443238585374157	863040.0220115132	1001.1604074308189	642.9545887579728	1.1857	20.274172	0.3726249768876447	0.204046167163779	0.0390783487	0.0284275508	0.0213033032	0.0438169385	-0.0940645555	0.0300473472	-0.0143858055	-0.0319216412	0.1132286606	0.1113369063	0.0770360614	0.0936732359	-0.0440515662	-0.014948632	0.0357618462	0.0283510675	0.0615443903	-0.0213222477	0.0504015267	0.1478951738	0.1017451786	-0.0216502271	0.0357108118	0.1330978677	-0.039434625	-0.0355601519	0.0685402747	0.0463156589	-0.0871459103	0.1360794004	0.0272880877	0.083305901	0.048938288	-0.0890160799	0.0394696438	0.0835370455	-0.1368933502	-0.0567531714	-0.047035022	-0.0074234226	-0.0615905375	-0.0008436363	-0.0645459688	-0.0415861995	-0.0155664994	-0.0054489029	-0.0325104658	0.0829679509	0.0453435795	-0.0041262031	0.2504793793	0.1131413351	-0.1800847454	0.1511829084	-0.0372990686	0.0802813309	-0.0781032644	-0.0478813368	-0.0285253364	-0.0950350883	-0.0187262791	0.0408943103	-0.0793265626	0.0571155488	-0.0461792122	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	-0.0823647350777605	-0.0485909596534384	0.002361081360042	0.0067839495844296	0.0332252812817159	0.0610972798824319	0.0011039193162491	0.0037328776090322	0.1102327316112052	-0.1607390473976694	0.0121512551184679	0.0258370413583102	-0.0012649838293164	0.0008729699507747	1.6001840884319828e-06	7.620765349555821e-07	8.175931660669988e-05	0.0002927604173957	8.570866199376297e-08	6.6845858519945925e-09	-0.0004099483287798	-0.0008782234309116	1.6805763226935097e-07	7.712763946021419e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.841168025306	0.2821995475064796	0.0796365846128618	813317.4923452483	1237.3746781580655	-3.4772948478032504	12.09157945855903	1531096.0941467762	927.329614079752	-1.669859553852007	2.788430929590823	859940.2131493017	999.2469061672098	647.6279524236747	0.973723	16.649601	0.0788136881417286	0.0640999438632453	0.0539779376	-0.0721633641	-0.0245880532	0.0278876147	0.0779637074	0.0689093523	-0.0123171716	-0.0322965277	-0.0035832913	0.0451951933	-0.0020064913	0.0674582854	-0.1061654588	-0.0201939416	0.1414120314	-0.1254122784	-0.0439980512	-0.0153089921	0.1360511991	-0.0952256279	0.0039525152	0.0192022556	0.0831114604	0.0806041485	0.0830251125	9.19971e-05	0.0488030623	-0.0319662486	0.0062348265	0.0319671517	0.1139970918	-0.113851518	-0.0908348268	-0.015420601	-0.0829445016	-0.0022279857	-0.1896776562	-0.0361667027	0.0771399252	-0.1072293135	-0.0365440733	0.0113137126	-0.0592588604	-0.0620636192	0.0043951823	0.0095234488	0.0225867262	0.1239950152	-0.0977487012	-0.0245328364	0.0482441528	0.1567836635	-0.1062625595	0.1559333451	-0.0811892162	-0.0188224624	-0.1014664375	0.0599980498	0.0167809779	-0.084106644	-0.0130248607	0.1042425574	-0.1979980529	0.066293422	0.068177495	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	-0.0823258896503631	3.884542739740482e-05	1.5089672296870491e-09	0.0067775521067237	-0.0293367529193488	-0.0625620342010647	0.0008606450718509	0.0039140081233751	0.1102596173220717	2.6885710866508816e-05	0.0121571832120096	7.228414487975103e-10	-0.0012224263487161	4.255748060029993e-05	1.4943261780353762e-06	1.8111391550449046e-09	0.0003627506885583	0.0002809913719516	7.895615111124249e-08	1.3158806204952076e-07	-0.0004097787252837	1.696034960999948e-07	1.6791860369513405e-07	2.876534588934095e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.5144355572946	1.6732675319885857	2.799824233607173	816338.3352604167	1238.1425594589086	0.7678813008431007	0.5896416921844925	1532996.9975434572	926.6749006422838	-0.6547134374682173	0.4286496852014493	858726.3714803865	998.0396754500888	648.3530311874014	0.958971	16.397358	0.1535084613646524	0.0779496605719141	0.0067826214	0.0614376281	0.0693234741	0.0633175563	-0.1118057312	-0.0562206358	0.0834828046	0.0075191622	-0.0389690838	0.013079198	0.0685436682	0.1186161627	-0.0341219068	-0.0382059116	0.041206765	0.0395618066	-0.0627743457	0.0430264446	0.0267577613	-0.0900097199	0.0477431472	0.0744380922	0.0123359515	-0.0330900773	0.0359311573	0.1949762535	0.0142834191	-0.0477520625	0.0524544762	0.1153599875	0.0316741034	0.0111560826	0.0304095245	-0.0419404975	0.0166777586	0.0612238847	0.0538952856	0.0128079153	0.1267091569	-0.094694291	0.081768247	-0.0168330852	-0.0569056872	-0.0491400738	0.0492825436	-0.0421544466	-0.0502262679	0.0986932807	0.0271225049	0.0399969548	0.0639560803	0.2331216555	-0.0366499329	0.0234772783	-0.1140670799	0.0989098843	-0.177955504	0.0376964971	0.0289721664	-0.054456719	-0.1020495319	0.0005354732	0.0805542344	-0.0040051108	0.0614817229	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	-0.105068318739427	-0.0227424290890639	0.0005172180808711	0.0110393516027298	0.0390060112446519	0.0683427641640007	0.0015214689132179	0.0046707334135762	0.0771078855096618	-0.0331517318124099	0.0059456260077711	0.0010990373221619	-0.0014929824044817	-0.0002705560557655	2.2289964600919586e-06	7.320057931143844e-08	0.0003660733191879	3.322630629599965e-06	1.1039874300755864e-11	1.340096750212461e-07	-9.822668569534196e-05	0.0003115520395883	9.648481782691497e-09	9.706467337166581e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.8131178902436	-0.7013176670510575	0.4918464701179379	815071.5258347029	1238.2297514387706	0.0871919798619274	0.0076024413522427	1533212.9173481194	926.866147824972	0.1912471826882438	0.0365754848861905	859080.8559839029	999.0283136651068	656.8753788928153	0.8473469999999999	14.488717	0.1203412449816454	0.0644896796076874	-0.0409626451	0.128054782	0.0308605766	0.0220228235	-0.0877381548	-0.1020340512	-0.031128222	0.0437188023	-0.0734701814	0.0427103062	0.0769852034	0.1230608774	0.0571234114	-0.0412335074	0.0177290187	0.0620530478	-0.0192287527	0.0181246252	0.0306192174	-0.1450763151	0.1374671185	0.1172034246	0.1359723452	-0.1119710224	-0.067963828	-0.0439404444	0.0178638578	-0.027981171	-0.0002383934	0.1461509035	-0.0186952377	0.068076625	0.0298849725	0.0231896849	0.0114079642	0.0328396445	0.0372101629	0.0643477355	0.0385976852	-0.2217412651	-0.0501139711	-0.0225181897	-0.068877562	-0.110028733	0.0006171755	-0.0019722821	-0.030167954	0.0216555432	0.0526958362	0.1078033966	0.0038601518	0.1432687144	-0.085040196	0.0227238152	-0.1278043941	0.0473794221	-0.0607694602	0.067284988	0.002706392	0.0568501834	-0.0011455816	-0.0107811318	0.0477097073	-0.0269846773	-0.0371233278	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.1021568159631556	0.0029115027762714	8.476848416236096e-06	0.01043601504773	0.0227042647335053	-0.0163017465111466	0.000515483637089	0.0002657469393136	0.0913470346975913	0.0142391491879294	0.0083442807480429	0.0002027533695961	-0.0002958780670693	0.0011971043374124	8.754383057266518e-08	1.433058794651581e-06	0.0005950604069298	0.0002289870877419	5.243508635251662e-08	3.540968878954592e-07	-0.000409912190667	-0.0003116855049716	1.6802800405741898e-07	9.714785400943749e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.8527709861426	-0.9603469041010158	0.9222661762164056	813338.4205353837	1239.1813220422246	0.9515706034540016	0.9054866133578128	1535570.3488983156	927.0576019534416	0.1914541284695587	0.0366546833080383	859435.7973396657	999.438172942813	653.7828836712484	0.805802	13.778336	0.1023741125566898	0.0469411820381296	-0.0704792391	0.0703485511	0.072104615	0.045082425	-0.084737245	-0.0251652228	0.0005525975	-0.0078012363	-0.0481766704	0.0322875791	0.1197023496	0.1557431765	0.0753716656	-0.0621076837	-0.0232166911	0.0432460987	0.0205447889	-0.0403567098	-0.0177898621	0.0070349953	0.1464701855	0.0672430813	0.126853681	-0.0298654801	0.0165089349	0.04132991	0.0163621864	0.0014305391	-0.0297017565	0.1789900088	-0.0304872793	0.103382982	0.0750588946	-0.000707107	-0.0253080851	0.0145505595	0.012218981	0.0072065799	0.0223260194	-0.044413441	-0.099608361	-0.053341642	-0.0547397133	-0.0434666038	0.0059126597	0.0182171124	-0.111598139	0.0291802268	0.0831821161	0.1258988718	0.0856805041	0.0575818013	-0.0694419961	0.0786217683	-0.1172140978	0.041172643	-0.0063869177	0.0944504233	-0.1014522835	0.0920879247	-0.0234302281	-0.0295397697	0.1671155796	0.0091340254	0.0553879053	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.0812108282042629	0.0209459877588926	0.0004387344031956	0.0065951986176223	0.0474924024012608	0.0247881376677555	0.0022555282858432	0.0006144517690355	0.0878969690106146	-0.0034500656869767	0.0077258771612529	1.1902953244454008e-05	-0.0006843077514885	-0.0003884296844192	4.6827709874724666e-07	1.508776197379993e-07	0.0011856118008439	0.000590551393914	3.4875094885388644e-07	1.4056753423003154e-06	-0.000325094840139	8.481735052800002e-05	1.0568665508500197e-07	7.193982950589624e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.5966836509214	-1.2560873352211956	1.5777553937030844	811074.3866030377	1235.598486742927	-3.582835299297585	12.836708781892815	1526703.6204414112	926.594137973878	-0.4634639795635848	0.214798860352915	858576.6965275541	999.6630002767732	643.8924706837258	0.874426	14.951732	0.2581392486291988	0.1390161620038265	0.0181424502	-0.0557224655	0.0135110583	0.0212080822	-0.1059056204	0.1472668621	0.0220042144	0.0104169671	-0.1260523366	0.0608756608	0.0785861058	0.1183086651	0.0460807191	-0.0203275881	0.0924843807	-0.0125471981	0.0098985532	0.1425787304	-0.0777655213	0.1206239673	-0.0300611767	-0.0551082836	0.0246390097	0.0142407725	0.1521388794	0.0345345814	0.0421866034	0.0125739719	-0.1019168824	0.1582926284	0.0126415213	0.0323289403	0.0246922137	-0.1388815824	-0.0929296225	-0.0406682211	0.0488464651	0.0075541234	-0.1440247802	0.0235898904	0.08908571	-0.0310040762	-0.1259010146	-0.1705228138	0.1005984188	-0.0812970784	-0.0540538549	-0.0089971001	-0.0240526939	0.107498456	0.0603823305	-0.0314674966	-0.0370154271	0.1276594378	0.0161552394	0.0268770016	0.0415310826	0.021692675	-0.040296779	0.0883595909	-0.0942045528	0.080023712	0.1845268511	-0.1003965036	-0.029933017	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	-0.1996075151714791	-0.1183966869672162	0.0140177754848129	0.0398431601129322	0.0227401752620011	-0.0247522271392597	0.0005171155709465	0.0006126727483535	0.0265055298080767	-0.0613914392025378	0.0007025431104068	0.0037689088073589	-0.0009558801212627	-0.0002715723697741	9.13706806225194e-07	7.37515520247748e-08	0.0017950648418367	0.0006094530409928	3.714330091753717e-07	3.222257786398217e-06	-0.0001341423445023	0.0001909524956367	1.7994168588573734e-08	3.6462855589883926e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.5970346337348	3.000350982813416	9.002106020069428	816487.600998879	1238.6897361533156	3.0912494103886274	9.555822917228037	1534352.2624515707	928.115205192875	1.5210672189970182	2.313645484707323	861397.8341102125	1000.6679958683428	666.1612329428743	0.981426	16.781309	0.3031679904976429	0.1569763113564261	-0.0078971533	-0.1035875526	-0.1330268037	0.0756932443	-0.0021889016	0.0993539192	-0.0637471396	-0.0386905804	-0.1575256202	0.1197435315	0.1487437431	0.1373442736	0.0390728121	-0.0903736339	0.0202245509	-0.2339839175	0.0655157917	-0.002184857	0.1091934925	-0.0248319709	-0.0335913564	-0.0521863442	0.0893607787	0.1477903701	0.1455755535	-0.0277787112	0.1078388377	0.031598914	-0.0795215453	0.1946159116	0.0861762138	-0.0346858697	-0.1311444631	-0.0271773947	-0.1321863373	-0.0913349632	-0.1124437058	-0.180411401	0.0438546473	-0.1316639807	-0.0287979676	-0.0357292473	-0.0563421326	-0.3185618486	0.1471600829	-0.1519232096	-0.0502362683	0.0088765935	-0.2265468316	0.0299997724	-0.0888914154	0.0104426545	0.0447185947	0.0066154384	0.070770483	0.0059152943	0.1119055183	0.1295109228	-0.0957320684	0.0478702755	-0.1222506361	0.0330548253	0.0057568734	0.0027100319	-0.028028978	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	-0.3103742315509663	-0.1107667163794871	0.0122692654574937	0.0963321636108528	-0.0204071387134234	-0.0431473139754245	0.0004164513104689	0.0018616907032938	0.1202722536883129	0.0937667238802362	0.0144654150072658	0.0087921985072324	-0.0015181263160071	-0.0005622461947443	2.304707511353289e-06	3.161207835045577e-07	0.0015428796490084	-0.0002521851928283	6.359737148184686e-08	2.380477611324284e-06	0.0001611709931749	0.0002953133376771	2.5976089040983662e-08	8.720996741004793e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.6491659272816	0.0521312935468358	0.0027176717668663	816581.8150810717	1242.4930495475105	3.8033133941949018	14.465192774462343	1543788.9781738725	926.9008108475992	-1.214394345275764	1.4747536258377514	859145.113149937	999.9946510239404	675.0021473415889	1.246793	21.318798	0.5121981352619024	0.304690846331801	-0.0471112391	0.1377160016	-0.2638805027	0.281497081	0.0560737836	-0.0561851053	0.0327269656	0.0969265534	-0.0840837854	0.1451519458	0.1984598599	0.0379672132	-0.0238612238	-0.1547010559	-0.0885514317	-0.016979348	-0.0262371171	-0.0019729501	-0.2208521323	-0.1864044318	-0.0925148633	-0.1295143733	-0.0238376562	0.0123328424	0.0945794445	0.0810315123	0.2015548614	0.0998257425	0.1164823268	0.141488725	-0.0038672292	0.1509589613	-0.0911148089	0.1261744282	0.0037586576	-0.0504440485	0.0579784697	0.2271066742	0.0640748174	0.1065017105	0.049968794	0.0460462959	0.1205520407	-0.3798172084	-0.1393522139	-0.061186779	-0.1450231097	-0.1181650815	-0.1070555804	0.0640990171	-0.1714576464	-0.0504451745	0.0786003318	-0.1524884599	-0.1440866338	0.0358456957	0.0742136044	0.160005825	0.1921396135	0.0732373049	-0.238451888	-0.1329614444	-0.1074112123	-0.0679321465	-0.0557581961	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	-0.2748149271500182	0.035559304400948	0.0012644641294792	0.0755232441844698	0.0177343019070121	0.0381414406204354	0.000314505464129	0.0014547694926022	0.4235195760320067	0.3032473223436938	0.1793688312823307	0.0919589385086201	-0.0005958700500437	0.0009222562659633	3.550611165390815e-07	8.505566201087535e-07	0.0004726646452803	-0.0010702150037281	1.1453601542047371e-06	2.234118668979518e-07	-0.0005513590950701	-0.0007125300882449	3.039968517165196e-07	5.076991266544273e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.9232968316189	-4.725869095662688	22.33383870933967	808063.0935866269	1240.6125006814605	-1.880548866050049	3.536464037602124	1539119.3768471067	927.3292225446654	0.4284116970661671	0.1835365821831133	859939.4869852936	999.0228258793896	644.5749858497894	1.266056	21.648184	0.4206763013147913	0.2338513107692283	-0.0251855907	0.1380084564	0.1007728546	0.1792427041	-0.0226008229	-0.1212583752	0.0198764979	0.0562602521	0.0374412559	0.1044913174	0.162140094	-0.0228119283	0.1289202121	-0.1091462219	0.0578522767	0.0524567806	-0.0668390653	-0.1112183107	-0.1304337919	-0.159603522	-0.2129356337	-0.0082221937	0.188912613	-0.0109675583	-0.1342496488	-0.1657555	0.151892042	0.0209657292	0.1609018662	0.1266231802	-0.1592025762	0.0270522859	-0.0324457025	0.0432054871	-0.0620561118	-0.0769111088	-0.0041886529	0.178102321	0.0457420083	0.0959604353	-0.3012628992	0.0097427382	0.0700411425	-0.1583340654	-0.1537982543	0.0631685932	-0.3900460541	-0.0111454203	0.0865969541	0.0118228013	-0.0316518101	-0.1087400392	0.1893381922	-0.0507543631	-0.0649441947	-0.1364650042	-0.0080248654	-0.0761146507	0.18174991	-0.1620810565	0.1050491798	-0.1298516057	-0.1398457726	0.1130719745	0.0968919934	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	-0.081543721209627	0.1932712059403912	0.0373537590456531	0.0066493784687133	-0.0225843152376938	-0.0403186171447059	0.0005100512947555	0.0016255908884613	0.3601934147558125	-0.0633261612761941	0.1297392960334527	0.0040102027019785	0.0013443035336263	0.00194017358367	1.807151990520157e-06	3.7642735347708902e-06	0.0008210042945111	0.0003483396492308	1.2134051122623686e-07	6.740480516056691e-07	-0.0007380522012393	-0.0001866931061692	5.447210517541761e-07	3.4854315891104184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.8856471229866	-1.0376497086323295	1.0767169178247589	806198.6353094644	1228.3736681151158	-12.238832566344628	149.7890225870178	1508901.8685185846	923.0125752206368	-4.316647324028622	18.633444120043464	851952.2140154317	995.92103762485	645.4050119660611	1.297334	22.182999	0.678020279990905	0.4554482910390932	-0.0201074356	0.1200997132	0.2117262762	-0.0733240483	-0.18862411	-0.0624312106	0.0644822035	0.1793709297	0.155746955	-0.0477252851	-0.1264794359	-0.0783300461	0.2680218776	0.0751146086	0.0344600674	0.1422763067	0.023316657	-0.0566357005	-0.3192366879	-0.1398399712	-0.0339080606	0.1342506605	0.0336619201	0.0427966062	-0.0985473178	-0.1098686667	-0.0802171324	-0.0628793152	-0.0762565906	-0.111018192	-0.3016218404	0.0922326297	0.142832755	0.0185280432	-0.1426019194	-0.0022019196	0.0943920565	0.2882562857	0.0855878668	-0.0672699173	-0.1510320856	-0.0183959516	-0.0911462486	0.2305881148	-0.1426181666	0.0431276634	-0.2295901246	-0.1804969627	0.1662796499	0.1798187097	-0.072893832	-0.120398038	0.1762543491	-0.0080072825	-0.0465301522	-0.0864073576	-0.0543372153	-0.0692760906	-0.069270738	0.0399606165	0.0799515284	-0.0515126522	-0.0743734269	0.0864005861	0.0170912071	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.0960109811822036	0.1775547023918305	0.0315256723414515	0.0092181085075694	-0.0051052705944272	0.0174790446432666	2.606378784232305e-05	0.0003055170016413	-0.0632402476748552	-0.4234336624306677	0.003999328925977	0.1792960664794486	0.0007611183911576	-0.0005831851424687	5.793012053583334e-07	3.4010491039623805e-07	0.0002891900555337	-0.0005318142389774	2.828263847791111e-07	8.36308882195845e-08	-0.000814110230296	-7.605802905670002e-05	6.627754670726062e-07	5.784823783989824e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
